participantID,trialNum,stage,stageName,trueCountry,differentials,likelihoods,correct,correctCountryIdx,likelihoodCorrect,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
5f600669b846780f0fe45709,2,2,History & Politics,COLOMBIA,"BRAZIL, COLOMBIA, URUGUAY, PERU, VENEZUELA","2, 5, 2, 2, 2",,,,5,COLOMBIA,
5f600669b846780f0fe45709,2,3,People & Culture,COLOMBIA,"COLOMBIA, URUGUAY, PERU, VENEZUELA","5, 2, 2, 2",,,,5,COLOMBIA,
5f600669b846780f0fe45709,3,1,Geography,SWITZERLAND,"GREECE, SPAIN, FRANCE, ITALY","2, 2, 7, 6",,,,7,FRANCE,
5f600669b846780f0fe45709,3,2,History & Politics,SWITZERLAND,"SPAIN, FRANCE, ITALY","2, 3, 2",,,,3,FRANCE,
5f600669b846780f0fe45709,3,3,People & Culture,SWITZERLAND,"SPAIN, FRANCE, ITALY","2, 1, 1",,,,2,SPAIN,
5f600669b846780f0fe45709,4,1,Geography,BOTSWANA,"NIGERIA, KENYA","1, 1",,,,1,NIGERIA,
5f600669b846780f0fe45709,4,2,History & Politics,BOTSWANA,"NIGERIA, KENYA, UGANDA","1, 1, 4",,,,4,UGANDA,
5f600669b846780f0fe45709,4,3,People & Culture,BOTSWANA,"NIGERIA, KENYA, UGANDA","1, 3, 6",,,,6,UGANDA,
5f600669b846780f0fe45709,5,1,Geography,GREECE,"FRANCE, ITALY, GREECE, GERMANY, SPAIN","2, 3, 3, 2, 3",,,,3,ITALY,
5f600669b846780f0fe45709,5,2,History & Politics,GREECE,"FRANCE, ITALY, GREECE, GERMANY, SPAIN","2, 3, 7, 2, 3",,,,7,GREECE,
5f600669b846780f0fe45709,5,3,People & Culture,GREECE,"FRANCE, ITALY, GREECE, GERMANY, SPAIN","2, 3, 10, 2, 3",,,,10,GREECE,
5f600669b846780f0fe45709,6,1,Geography,SOUTH KOREA,"INDIAN, CHINA, INDONISIA, SIGAPORE, HONG KONG","5, 2, 1, 3, 5",,,,5,INDIAN,
5f600669b846780f0fe45709,6,2,History & Politics,SOUTH KOREA,"INDIAN, CHINA, INDONISIA, SIGAPORE, HONG KONG","2, 1, 1, 1, 1",,,,2,INDIAN,
5f600669b846780f0fe45709,6,3,People & Culture,SOUTH KOREA,"INDONISIA, SIGAPORE, HONG KONG","1, 1, 1",,,,1,INDONISIA,
5f6b8c1f5622370b0c94d597,1,1,Geography,SOUTH KOREA,SRI LANKA,2,,,,2,SRI LANKA,
5f6b8c1f5622370b0c94d597,1,2,History & Politics,SOUTH KOREA,"SRI LANKA, BANGLADESH, PAKISTAN","2, 4, 5",,,,5,PAKISTAN,
5f6b8c1f5622370b0c94d597,1,3,People & Culture,SOUTH KOREA,"SRI LANKA, BANGLADESH, PAKISTAN","2, 4, 4",,,,4,BANGLADESH,
5f6b8c1f5622370b0c94d597,2,1,Geography,MONGOLIA,MONGOLIA,6,,,,6,MONGOLIA,
5f6b8c1f5622370b0c94d597,2,2,History & Politics,MONGOLIA,"MONGOLIA, VIETNAM","6, 2",,,,6,MONGOLIA,
5f6b8c1f5622370b0c94d597,2,3,People & Culture,MONGOLIA,"MONGOLIA, VIETNAM","6, 2",,,,6,MONGOLIA,
5f6b8c1f5622370b0c94d597,3,1,Geography,BOTSWANA,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC","1, 2, 3",,,,3,CENTRAL AFRICAN REPUBLIC,
5f6b8c1f5622370b0c94d597,3,2,History & Politics,BOTSWANA,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC, DEMOCRATIC REPUBLIV OF CONGO","1, 2, 3, 2",,,,3,CENTRAL AFRICAN REPUBLIC,
5f6b8c1f5622370b0c94d597,3,3,People & Culture,BOTSWANA,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC, DEMOCRATIC REPUBLIV OF CONGO, LESOTHO","1, 2, 3, 2, 4",,,,4,LESOTHO,
5f6b8c1f5622370b0c94d597,4,1,Geography,GREECE,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK","2, 2, 1, 2, 3, 2, 3",,,,3,DENMARK,
5f6b8c1f5622370b0c94d597,4,2,History & Politics,GREECE,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK, GREECE, ITALY","1, 1, 1, 1, 1, 2, 1, 5, 5",,,,5,GREECE,
5f6b8c1f5622370b0c94d597,4,3,People & Culture,GREECE,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK, GREECE, ITALY","1, 1, 1, 1, 1, 2, 1, 9, 3",,,,9,GREECE,
5f6b8c1f5622370b0c94d597,5,1,Geography,COLOMBIA,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA","4, 3, 3, 3",,,,4,BRAZIL,
5f6b8c1f5622370b0c94d597,5,2,History & Politics,COLOMBIA,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA, CHILE","4, 3, 3, 3, 2",,,,4,BRAZIL,
5f6b8c1f5622370b0c94d597,5,3,People & Culture,COLOMBIA,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA, CHILE","1, 3, 3, 5, 2",,,,5,ARGENTINA,
5f6b8c1f5622370b0c94d597,6,1,Geography,SWITZERLAND,"AUSTRIA, CZECHIA, HUNGARY","4, 3, 1",,,,4,AUSTRIA,
5f6b8c1f5622370b0c94d597,6,2,History & Politics,SWITZERLAND,"AUSTRIA, CZECHIA, HUNGARY","3, 4, 1",,,,4,CZECHIA,
5f6b8c1f5622370b0c94d597,6,3,People & Culture,SWITZERLAND,"AUSTRIA, CZECHIA, HUNGARY","3, 4, 1",,,,4,CZECHIA,
5fa2b0b5a0ba5e4c859ec520,1,1,Geography,GREECE,ITALY,5,,,,5,ITALY,
5fa2b0b5a0ba5e4c859ec520,1,2,History & Politics,GREECE,"ITALY, GREECE","5, 9",,,,9,GREECE,
5fa2b0b5a0ba5e4c859ec520,1,3,People & Culture,GREECE,"ITALY, GREECE","5, 9",,,,9,GREECE,
5fa2b0b5a0ba5e4c859ec520,2,1,Geography,SWITZERLAND,GERMANY,8,,,,8,GERMANY,
5fa2b0b5a0ba5e4c859ec520,2,2,History & Politics,SWITZERLAND,"GERMANY, NETHERLAND, BELGIUM","7, 8, 8",,,,8,NETHERLAND,
5fa2b0b5a0ba5e4c859ec520,2,3,People & Culture,SWITZERLAND,"GERMANY, NETHERLAND, BELGIUM, SWITZERLAND","7, 8, 8, 9",,,,9,SWITZERLAND,
5fa2b0b5a0ba5e4c859ec520,3,1,Geography,SOUTH KOREA,HONG KONG,4,,,,4,HONG KONG,
5fa2b0b5a0ba5e4c859ec520,3,2,History & Politics,SOUTH KOREA,JAPAN,8,,,,8,JAPAN,
5fa2b0b5a0ba5e4c859ec520,3,3,People & Culture,SOUTH KOREA,"JAPAN, SOUTH KOREA","3, 6",,,,6,SOUTH KOREA,
5fa2b0b5a0ba5e4c859ec520,4,1,Geography,MONGOLIA,AFGANISTAN,4,,,,4,AFGANISTAN,
5fa2b0b5a0ba5e4c859ec520,4,2,History & Politics,MONGOLIA,AFGANISTAN,4,,,,4,AFGANISTAN,
5fa2b0b5a0ba5e4c859ec520,4,3,People & Culture,MONGOLIA,AFGANISTAN,4,,,,4,AFGANISTAN,
5fa2b0b5a0ba5e4c859ec520,5,1,Geography,BOTSWANA,NIGERIA,3,,,,3,NIGERIA,
5fa2b0b5a0ba5e4c859ec520,5,2,History & Politics,BOTSWANA,"NIGERIA, KENYA","3, 3",,,,3,NIGERIA,
5fa2b0b5a0ba5e4c859ec520,5,3,People & Culture,BOTSWANA,"NIGERIA, KENYA, GHANA","3, 3, 5",,,,5,GHANA,
5fa2b0b5a0ba5e4c859ec520,6,1,Geography,COLOMBIA,BRAZIL,7,,,,7,BRAZIL,
5fa2b0b5a0ba5e4c859ec520,6,2,History & Politics,COLOMBIA,"BRAZIL, MEXICO, COLOMBIA","7, 7, 9",,,,9,COLOMBIA,
5fa2b0b5a0ba5e4c859ec520,6,3,People & Culture,COLOMBIA,"BRAZIL, MEXICO, COLOMBIA","7, 7, 9",,,,9,COLOMBIA,
5fd0c81fc79aef1882cbee94,1,1,Geography,BOTSWANA,"UGANDA, ZIMBABWE, BOTSWANA","7, 7, 8",,,,8,BOTSWANA,
5fd0c81fc79aef1882cbee94,1,2,History & Politics,BOTSWANA,"UGANDA, ZIMBABWE, BOTSWANA, ZAMBIA, CAMEROON","7, 7, 8, 8, 3",,,,8,BOTSWANA,
5fd0c81fc79aef1882cbee94,1,3,People & Culture,BOTSWANA,"UGANDA, ZIMBABWE, BOTSWANA, ZAMBIA, CAMEROON","7, 7, 8, 8, 3",,,,8,BOTSWANA,
5fd0c81fc79aef1882cbee94,2,1,Geography,GREECE,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO","5, 6, 6, 6",,,,6,GERMANY,
5fd0c81fc79aef1882cbee94,2,2,History & Politics,GREECE,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO","5, 6, 6, 6",,,,6,GERMANY,
5fd0c81fc79aef1882cbee94,2,3,People & Culture,GREECE,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO, BULGARIA","5, 6, 6, 6, 9",,,,9,BULGARIA,
5fd0c81fc79aef1882cbee94,3,1,Geography,SOUTH KOREA,CHINA,5,,,,5,CHINA,
5fd0c81fc79aef1882cbee94,3,2,History & Politics,SOUTH KOREA,"CHINA, SOUTH KOREA, JAPAN","5, 6, 6",,,,6,SOUTH KOREA,
5fd0c81fc79aef1882cbee94,3,3,People & Culture,SOUTH KOREA,"CHINA, SOUTH KOREA, JAPAN","5, 6, 6",,,,6,SOUTH KOREA,
5fd0c81fc79aef1882cbee94,4,1,Geography,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
5fd0c81fc79aef1882cbee94,4,2,History & Politics,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
5fd0c81fc79aef1882cbee94,4,3,People & Culture,MONGOLIA,MONGOLIA,10,,,,10,MONGOLIA,
5fd0c81fc79aef1882cbee94,5,1,Geography,SWITZERLAND,BELARUS,5,,,,5,BELARUS,
5fd0c81fc79aef1882cbee94,5,2,History & Politics,SWITZERLAND,SWITZERLAND,10,,,,10,SWITZERLAND,
5fd0c81fc79aef1882cbee94,5,3,People & Culture,SWITZERLAND,SWITZERLAND,10,,,,10,SWITZERLAND,
5fd0c81fc79aef1882cbee94,6,1,Geography,COLOMBIA,ARGENTINA,9,,,,9,ARGENTINA,
5fd0c81fc79aef1882cbee94,6,2,History & Politics,COLOMBIA,"ARGENTINA, COLOMBIA","4, 8",,,,8,COLOMBIA,
5fd0c81fc79aef1882cbee94,6,3,People & Culture,COLOMBIA,"ARGENTINA, COLOMBIA","4, 10",,,,10,COLOMBIA,
5ffdd8d1b2325f3c1f6edc6b,1,1,Geography,COLOMBIA,COLUMBIA,5,,,,5,COLUMBIA,
5ffdd8d1b2325f3c1f6edc6b,1,2,History & Politics,COLOMBIA,COLUMBIA,9,,,,9,COLUMBIA,
5ffdd8d1b2325f3c1f6edc6b,1,3,People & Culture,COLOMBIA,COLUMBIA,10,,,,10,COLUMBIA,
5ffdd8d1b2325f3c1f6edc6b,2,1,Geography,BOTSWANA,KENYA,6,,,,6,KENYA,
5ffdd8d1b2325f3c1f6edc6b,2,2,History & Politics,BOTSWANA,KENYA,5,,,,5,KENYA,
5ffdd8d1b2325f3c1f6edc6b,2,3,People & Culture,BOTSWANA,KENYA,6,,,,6,KENYA,
5ffdd8d1b2325f3c1f6edc6b,3,1,Geography,MONGOLIA,IRAN,6,,,,6,IRAN,
5ffdd8d1b2325f3c1f6edc6b,3,2,History & Politics,MONGOLIA,IRAN,5,,,,5,IRAN,
5ffdd8d1b2325f3c1f6edc6b,3,3,People & Culture,MONGOLIA,IRAN,5,,,,5,IRAN,
5ffdd8d1b2325f3c1f6edc6b,4,1,Geography,SOUTH KOREA,KOREA,6,,,,6,KOREA,
5ffdd8d1b2325f3c1f6edc6b,4,2,History & Politics,SOUTH KOREA,KOREA,6,,,,6,KOREA,
5ffdd8d1b2325f3c1f6edc6b,4,3,People & Culture,SOUTH KOREA,KOREA,7,,,,7,KOREA,
5ffdd8d1b2325f3c1f6edc6b,5,1,Geography,SWITZERLAND,NETHERLANDS,7,,,,7,NETHERLANDS,
5ffdd8d1b2325f3c1f6edc6b,5,2,History & Politics,SWITZERLAND,NETHERLANDS,7,,,,7,NETHERLANDS,
5ffdd8d1b2325f3c1f6edc6b,5,3,People & Culture,SWITZERLAND,NETHERLANDS,7,,,,7,NETHERLANDS,
5ffdd8d1b2325f3c1f6edc6b,6,1,Geography,GREECE,GREECE,5,,,,5,GREECE,
5ffdd8d1b2325f3c1f6edc6b,6,2,History & Politics,GREECE,GREECE,5,,,,5,GREECE,
5ffdd8d1b2325f3c1f6edc6b,6,3,People & Culture,GREECE,GREECE,7,,,,7,GREECE,
601129f77e0c21000b0c408a,1,1,Geography,SOUTH KOREA,CHINA,7,,,,7,CHINA,
601129f77e0c21000b0c408a,1,2,History & Politics,SOUTH KOREA,NEPAL,8,,,,8,NEPAL,
601129f77e0c21000b0c408a,1,3,People & Culture,SOUTH KOREA,"NEPAL, JAPAN","8, 7",,,,8,NEPAL,
601129f77e0c21000b0c408a,2,1,Geography,COLOMBIA,ARGENTINA,7,,,,7,ARGENTINA,
601129f77e0c21000b0c408a,2,2,History & Politics,COLOMBIA,"ARGENTINA, BRAZIL","7, 6",,,,7,ARGENTINA,
601129f77e0c21000b0c408a,2,3,People & Culture,COLOMBIA,"ARGENTINA, BRAZIL","7, 6",,,,7,ARGENTINA,
601129f77e0c21000b0c408a,3,1,Geography,GREECE,BELARUS,6,,,,6,BELARUS,
601129f77e0c21000b0c408a,3,2,History & Politics,GREECE,"SLOVAKIA, POLAND","7, 7",,,,7,SLOVAKIA,
601129f77e0c21000b0c408a,3,3,People & Culture,GREECE,"SLOVAKIA, POLAND","7, 7",,,,7,SLOVAKIA,
601129f77e0c21000b0c408a,4,1,Geography,BOTSWANA,BOTSWANA,7,,,,7,BOTSWANA,
601129f77e0c21000b0c408a,4,2,History & Politics,BOTSWANA,"BOTSWANA, ZAMBIA, ANGOLA","7, 6, 7",,,,7,BOTSWANA,
601129f77e0c21000b0c408a,4,3,People & Culture,BOTSWANA,"BOTSWANA, ZAMBIA, ANGOLA, KENYA, UGANDA","7, 6, 7, 5, 5",,,,7,BOTSWANA,
601129f77e0c21000b0c408a,5,1,Geography,MONGOLIA,NORTH KOREA,8,,,,8,NORTH KOREA,
601129f77e0c21000b0c408a,5,2,History & Politics,MONGOLIA,"NORTH KOREA, NEPAL, KHAZAKSTAN","8, 7, 5",,,,8,NORTH KOREA,
601129f77e0c21000b0c408a,5,3,People & Culture,MONGOLIA,"NORTH KOREA, NEPAL, KHAZAKSTAN, MONGOLIA","8, 7, 5, 5",,,,8,NORTH KOREA,
601129f77e0c21000b0c408a,6,1,Geography,SWITZERLAND,"NORWAY, SWEDEN","7, 7",,,,7,NORWAY,
601129f77e0c21000b0c408a,6,2,History & Politics,SWITZERLAND,"NORWAY, SWEDEN, RUSSIA","7, 7, 8",,,,8,RUSSIA,
601129f77e0c21000b0c408a,6,3,People & Culture,SWITZERLAND,"NORWAY, SWEDEN, RUSSIA, CROATIA, POLAND","7, 7, 8, 7, 7",,,,8,RUSSIA,
6012ed349807110d8eb941a6,1,1,Geography,BOTSWANA,"SOUTH AFRICA, KENYA","7, 6",,,,7,SOUTH AFRICA,
6012ed349807110d8eb941a6,1,2,History & Politics,BOTSWANA,"SOUTH AFRICA, KENYA","7, 6",,,,7,SOUTH AFRICA,
6012ed349807110d8eb941a6,1,3,People & Culture,BOTSWANA,"SOUTH AFRICA, KENYA","7, 6",,,,7,SOUTH AFRICA,
6012ed349807110d8eb941a6,2,1,Geography,MONGOLIA,HONG KONG,3,,,,3,HONG KONG,
6012ed349807110d8eb941a6,2,2,History & Politics,MONGOLIA,"HONG KONG, SINGAPORE","3, 3",,,,3,HONG KONG,
6012ed349807110d8eb941a6,2,3,People & Culture,MONGOLIA,"HONG KONG, SINGAPORE, CHINA","3, 3, 6",,,,6,CHINA,
6012ed349807110d8eb941a6,3,1,Geography,COLOMBIA,PUERTO RICO,3,,,,3,PUERTO RICO,
6012ed349807110d8eb941a6,3,2,History & Politics,COLOMBIA,"PUERTO RICO, BRAZIL","3, 3",,,,3,PUERTO RICO,
6012ed349807110d8eb941a6,3,3,People & Culture,COLOMBIA,"PUERTO RICO, BRAZIL, MEXICO","3, 3, 3",,,,3,PUERTO RICO,
6012ed349807110d8eb941a6,4,1,Geography,GREECE,"GERMANY, NETHERLANDS","2, 2",,,,2,GERMANY,
6012ed349807110d8eb941a6,4,2,History & Politics,GREECE,"GERMANY, NETHERLANDS, POLAND","2, 2, 2",,,,2,GERMANY,
6012ed349807110d8eb941a6,4,3,People & Culture,GREECE,"GERMANY, NETHERLANDS, POLAND","2, 2, 2",,,,2,GERMANY,
6012ed349807110d8eb941a6,5,1,Geography,SOUTH KOREA,"CHINA, TOKYO","2, 6",,,,6,TOKYO,
6012ed349807110d8eb941a6,5,2,History & Politics,SOUTH KOREA,"CHINA, TOKYO, SINGAPORE","2, 3, 2",,,,3,TOKYO,
6012ed349807110d8eb941a6,5,3,People & Culture,SOUTH KOREA,"CHINA, TOKYO, SINGAPORE","2, 3, 2",,,,3,TOKYO,
6012ed349807110d8eb941a6,6,1,Geography,SWITZERLAND,GERMANY,2,,,,2,GERMANY,
6012ed349807110d8eb941a6,6,2,History & Politics,SWITZERLAND,"GERMANY, SWITZERLAND","2, 2",,,,2,GERMANY,
6012ed349807110d8eb941a6,6,3,People & Culture,SWITZERLAND,"GERMANY, SWITZERLAND, UKRAINE","2, 2, 2",,,,2,GERMANY,
601fe0de101ae05414812f4d,1,1,Geography,SWITZERLAND,"AUSTRIA, HUNGARY, SWITZERLAND","6, 6, 6",,,,6,AUSTRIA,
601fe0de101ae05414812f4d,1,2,History & Politics,SWITZERLAND,"AUSTRIA, HUNGARY, SWITZERLAND","5, 3, 7",,,,7,SWITZERLAND,
601fe0de101ae05414812f4d,1,3,People & Culture,SWITZERLAND,"AUSTRIA, HUNGARY, SWITZERLAND","5, 3, 8",,,,8,SWITZERLAND,
601fe0de101ae05414812f4d,2,1,Geography,GREECE,"ITALY, CROATIA, BELGIUM, ALBANIA","5, 6, 6, 6",,,,6,CROATIA,
601fe0de101ae05414812f4d,2,2,History & Politics,GREECE,"ITALY, CROATIA, ALBANIA, GREECE","8, 8, 4, 6",,,,8,ITALY,
601fe0de101ae05414812f4d,2,3,People & Culture,GREECE,"ITALY, CROATIA, ALBANIA, GREECE","1, 8, 4, 6",,,,8,CROATIA,
601fe0de101ae05414812f4d,3,1,Geography,SOUTH KOREA,"SOUTH KOREA, MALAYSIA","5, 6",,,,6,MALAYSIA,
601fe0de101ae05414812f4d,3,2,History & Politics,SOUTH KOREA,"SOUTH KOREA, MALAYSIA","8, 6",,,,8,SOUTH KOREA,
601fe0de101ae05414812f4d,3,3,People & Culture,SOUTH KOREA,"SOUTH KOREA, MALAYSIA","8, 4",,,,8,SOUTH KOREA,
601fe0de101ae05414812f4d,4,1,Geography,MONGOLIA,"INDIA, THAILAND","5, 6",,,,6,THAILAND,
601fe0de101ae05414812f4d,4,2,History & Politics,MONGOLIA,"INDIA, THAILAND","2, 2",,,,2,INDIA,
601fe0de101ae05414812f4d,4,3,People & Culture,MONGOLIA,"INDIA, THAILAND, MYANMAR, MONGOLIA","2, 2, 3, 3",,,,3,MYANMAR,
601fe0de101ae05414812f4d,5,1,Geography,BOTSWANA,"ETHIOPIA, ZAMBIA","5, 6",,,,6,ZAMBIA,
601fe0de101ae05414812f4d,5,2,History & Politics,BOTSWANA,"ETHIOPIA, ZAMBIA","5, 6",,,,6,ZAMBIA,
601fe0de101ae05414812f4d,5,3,People & Culture,BOTSWANA,"ETHIOPIA, ZAMBIA","3, 3",,,,3,ETHIOPIA,
601fe0de101ae05414812f4d,6,1,Geography,COLOMBIA,"ARGENTINA, PERU","5, 6",,,,6,PERU,
601fe0de101ae05414812f4d,6,2,History & Politics,COLOMBIA,"ARGENTINA, PERU","3, 7",,,,7,PERU,
601fe0de101ae05414812f4d,6,3,People & Culture,COLOMBIA,"ARGENTINA, PERU, COLOMBIA","3, 7, 6",,,,7,PERU,
60252b168d445b2c7efd6c32,1,1,Geography,SOUTH KOREA,RUSSIA,7,,,,7,RUSSIA,
60252b168d445b2c7efd6c32,1,2,History & Politics,SOUTH KOREA,RUSSIA,7,,,,7,RUSSIA,
60252b168d445b2c7efd6c32,1,3,People & Culture,SOUTH KOREA,RUSSIA,7,,,,7,RUSSIA,
60252b168d445b2c7efd6c32,2,1,Geography,COLOMBIA,BRAZIL,9,,,,9,BRAZIL,
60252b168d445b2c7efd6c32,2,2,History & Politics,COLOMBIA,BRAZIL,9,,,,9,BRAZIL,
60252b168d445b2c7efd6c32,2,3,People & Culture,COLOMBIA,"BRAZIL, CHILE","9, 6",,,,9,BRAZIL,
60252b168d445b2c7efd6c32,3,1,Geography,GREECE,GERMANY,7,,,,7,GERMANY,
60252b168d445b2c7efd6c32,3,2,History & Politics,GREECE,GERMANY,7,,,,7,GERMANY,
60252b168d445b2c7efd6c32,3,3,People & Culture,GREECE,"GERMANY, SWITZERLAND","7, 9",,,,9,SWITZERLAND,
60252b168d445b2c7efd6c32,4,1,Geography,SWITZERLAND,GERMANY,5,,,,5,GERMANY,
60252b168d445b2c7efd6c32,4,2,History & Politics,SWITZERLAND,GERMANY,5,,,,5,GERMANY,
60252b168d445b2c7efd6c32,4,3,People & Culture,SWITZERLAND,"GERMANY, ITALY","5, 6",,,,6,ITALY,
60252b168d445b2c7efd6c32,5,1,Geography,BOTSWANA,NIGERIA,5,,,,5,NIGERIA,
60252b168d445b2c7efd6c32,5,2,History & Politics,BOTSWANA,NIGERIA,5,,,,5,NIGERIA,
60252b168d445b2c7efd6c32,5,3,People & Culture,BOTSWANA,"NIGERIA, SOUTH AFRICA","5, 6",,,,6,SOUTH AFRICA,
60252b168d445b2c7efd6c32,6,1,Geography,MONGOLIA,THAILAND,5,,,,5,THAILAND,
60252b168d445b2c7efd6c32,6,2,History & Politics,MONGOLIA,THAILAND,5,,,,5,THAILAND,
60252b168d445b2c7efd6c32,6,3,People & Culture,MONGOLIA,THAILAND,5,,,,5,THAILAND,
602fb33786b077cdbad2d5bb,1,1,Geography,SWITZERLAND,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA","8, 3, 7, 8",,,,8,BELARUS,
602fb33786b077cdbad2d5bb,1,2,History & Politics,SWITZERLAND,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA","8, 3, 7, 8",,,,8,BELARUS,
602fb33786b077cdbad2d5bb,1,3,People & Culture,SWITZERLAND,"BELARUS, CZECH REPUBLIC, HUNGARY, SLOVAKIA, SWITZERLAND","8, 3, 7, 8, 9",,,,9,SWITZERLAND,
602fb33786b077cdbad2d5bb,2,1,Geography,SOUTH KOREA,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN","7, 7, 7, 7",,,,7,SOUTH KOREA,
602fb33786b077cdbad2d5bb,2,2,History & Politics,SOUTH KOREA,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN, PHILLIPINES","7, 7, 7, 7, 7",,,,7,SOUTH KOREA,
602fb33786b077cdbad2d5bb,2,3,People & Culture,SOUTH KOREA,"SOUTH KOREA, NORTH KOREA, VIETNAM, JAPAN, PHILLIPINES, INDONESIA","7, 7, 7, 7, 7, 7",,,,7,SOUTH KOREA,
602fb33786b077cdbad2d5bb,3,1,Geography,BOTSWANA,"NIGER, CHAD","4, 5",,,,5,CHAD,
602fb33786b077cdbad2d5bb,3,2,History & Politics,BOTSWANA,"NIGER, CHAD, ETHIOPIA","4, 5, 5",,,,5,CHAD,
602fb33786b077cdbad2d5bb,3,3,People & Culture,BOTSWANA,"NIGER, CHAD, ETHIOPIA","4, 5, 4",,,,5,CHAD,
602fb33786b077cdbad2d5bb,4,1,Geography,COLOMBIA,ARGENTINA,9,,,,9,ARGENTINA,
602fb33786b077cdbad2d5bb,4,2,History & Politics,COLOMBIA,"ARGENTINA, PERU","9, 6",,,,9,ARGENTINA,
602fb33786b077cdbad2d5bb,4,3,People & Culture,COLOMBIA,"ARGENTINA, PERU, COLOMBIA","9, 6, 8",,,,9,ARGENTINA,
602fb33786b077cdbad2d5bb,5,1,Geography,MONGOLIA,"MONGOLIA, KAZAKHSTAN","9, 5",,,,9,MONGOLIA,
602fb33786b077cdbad2d5bb,5,2,History & Politics,MONGOLIA,"MONGOLIA, KAZAKHSTAN","9, 5",,,,9,MONGOLIA,
602fb33786b077cdbad2d5bb,5,3,People & Culture,MONGOLIA,"MONGOLIA, KAZAKHSTAN","9, 5",,,,9,MONGOLIA,
602fb33786b077cdbad2d5bb,6,1,Geography,GREECE,"ITALY, FRANCE, GREECE","8, 8, 8",,,,8,ITALY,
602fb33786b077cdbad2d5bb,6,2,History & Politics,GREECE,"ITALY, FRANCE, GREECE, CROATIA","8, 3, 8, 8",,,,8,ITALY,
602fb33786b077cdbad2d5bb,6,3,People & Culture,GREECE,GREECE,10,,,,10,GREECE,
603ce82991e3f8aed1ffc327,1,1,Geography,SWITZERLAND,POLAND,5,,,,5,POLAND,
603ce82991e3f8aed1ffc327,1,2,History & Politics,SWITZERLAND,"POLAND, UKRAINE","2, 6",,,,6,UKRAINE,
603ce82991e3f8aed1ffc327,1,3,People & Culture,SWITZERLAND,"POLAND, UKRAINE, ROMANIA","2, 6, 6",,,,6,UKRAINE,
603ce82991e3f8aed1ffc327,2,1,Geography,BOTSWANA,RPA,5,,,,5,RPA,
603ce82991e3f8aed1ffc327,2,2,History & Politics,BOTSWANA,"RPA, ZIMBAWBE","5, 6",,,,6,ZIMBAWBE,
603ce82991e3f8aed1ffc327,2,3,People & Culture,BOTSWANA,"RPA, ZIMBAWBE, NIGER, NIGERIA","1, 1, 4, 3",,,,4,NIGER,
603ce82991e3f8aed1ffc327,3,1,Geography,GREECE,GREAT BRITIAN,5,,,,5,GREAT BRITIAN,
603ce82991e3f8aed1ffc327,3,2,History & Politics,GREECE,"GREAT BRITIAN, FRANCE","5, 6",,,,6,FRANCE,
603ce82991e3f8aed1ffc327,3,3,People & Culture,GREECE,"GREAT BRITIAN, FRANCE, CZECH REPUBLIC","5, 6, 6",,,,6,FRANCE,
603ce82991e3f8aed1ffc327,4,1,Geography,MONGOLIA,"SOUTH KOREA, IRAN, VIETNAM","5, 6, 6",,,,6,IRAN,
603ce82991e3f8aed1ffc327,4,2,History & Politics,MONGOLIA,"SOUTH KOREA, IRAN, VIETNAM, JEMEN","5, 6, 6, 6",,,,6,IRAN,
603ce82991e3f8aed1ffc327,4,3,People & Culture,MONGOLIA,"SOUTH KOREA, IRAN, VIETNAM, YEMEN, OMAN","5, 6, 6, 6, 6",,,,6,IRAN,
603ce82991e3f8aed1ffc327,5,1,Geography,SOUTH KOREA,"YEMEN, OMAN, INDIE, TAJWAN","5, 6, 6, 6",,,,6,OMAN,
603ce82991e3f8aed1ffc327,5,2,History & Politics,SOUTH KOREA,"YEMEN, OMAN, INDIE, TAJWAN, JAPAN","5, 6, 6, 6, 6",,,,6,OMAN,
603ce82991e3f8aed1ffc327,5,3,People & Culture,SOUTH KOREA,"YEMEN, OMAN, INDIE, TAJWAN, JAPAN, SINGAPUR, IRAN","3, 3, 1, 2, 9, 4, 3",,,,9,JAPAN,
603ce82991e3f8aed1ffc327,6,1,Geography,COLOMBIA,"BOLIVIA, ARGENTINA","6, 7",,,,7,ARGENTINA,
