participantID,trialNum,stage,stageName,trueCountry,requestedTests,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,confidence,perceivedDifficulty,highestLikelihood,likelihoods,numOfDifferentials,correctCountry,likelihoodOfCorrectCountry,incorrectLikelihood,highestLikelihoodCorrect,highestLikelihoodCorrectValue,differentials
p6,6,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with",16,8,6,"5, 6, 6, 6, 6",5,1,6,5.75,1,6,"AUSTRIA, SWITZERLAND, LUXENBOURG, LIECHTENSTEIN, MONACO"
p6,6,2,History & Politics,SWITZERLAND,5,5,0,5,9,0.555555556,"Does the country have a monarchy?, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, The Economist's Democracy Index Rating, Most Exported Food Products",17,8,5,"5, 4, 3, 3",4,1,4,3.666666667,0,0,"AUSTRIA, SWITZERLAND, LUXENBOURG, LIECHTENSTEIN"
p6,6,3,People & Culture,SWITZERLAND,13,10,4,6,10,0.6,"Number of medals at the Tokyo Olympics, Population in the capital city, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion, Overall population, Area, Time Zone (UTC), Number of other countries it shares a land border with, Is the country landlocked?",30,8,5,"5, 4",2,1,4,5,0,0,"AUSTRIA, SWITZERLAND"
p7,1,1,Geography,GREECE,4,4,0,4,10,0.4,"Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Time Zone (UTC), Native Animals",23,7,7,"3, 5, 6, 7, 2",5,0,0,4.6,0,0,"FINLAND, SWITZERLAND, SWEDEN, ROMANIA, ITALY"
p7,1,2,History & Politics,GREECE,2,2,0,2,9,0.222222222,"Does the country have a monarchy?, Most Exported Food Products",56,7,8,"3, 5, 6, 7, 8",5,0,0,5.8,0,0,"FINLAND, SWITZERLAND, SWEDEN, ROMANIA, ITALY"
p7,1,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag",35,7,7,"3, 5, 6, 7, 6",5,0,0,5.4,0,0,"FINLAND, SWITZERLAND, SWEDEN, ROMANIA, ITALY"
p7,2,1,Geography,SWITZERLAND,1,1,0,1,10,0.1,Native Animals,23,7,7,"7, 4, 2, 5, 4",5,1,5,4.25,0,0,"AUSTRIA, GERMANY, FRANCE, SWITZERLAND, DENMARK"
p7,2,2,History & Politics,SWITZERLAND,3,3,0,3,9,0.333333333,"Most Exported Food Products, Does the country have a monarchy?, Does their government have a prime minister?",41,7,9,"4, 4, 2, 9, 4",5,1,9,3.5,1,9,"AUSTRIA, GERMANY, FRANCE, SWITZERLAND, DENMARK"
p7,2,3,People & Culture,SWITZERLAND,4,4,0,4,10,0.4,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Number of medals at the Tokyo Olympics",8,7,4,"3, 2, 2, 3, 4",5,1,3,2.75,0,0,"AUSTRIA, GERMANY, FRANCE, SWITZERLAND, DENMARK"
p7,3,1,Geography,MONGOLIA,1,1,0,1,10,0.1,Native Animals,14,7,6,"6, 4, 4, 2, 3",5,0,0,3.8,0,0,"SUDAN, SOUTH AFRICA, JAPAN, CHINA, VIETNAM"
p7,3,2,History & Politics,MONGOLIA,3,3,0,3,9,0.333333333,"Most Exported Food Products, Does the country have a monarchy?, Does their government have a prime minister?",18,7,6,"6, 4, 4, 2, 3, 4",6,0,0,3.833333333,0,0,"SUDAN, SOUTH AFRICA, JAPAN, CHINA, VIETNAM, PAKISTAN"
p7,3,3,People & Culture,MONGOLIA,2,2,0,2,10,0.2,"Most Prevalent Religion, Number of medals at the Tokyo Olympics",27,7,6,"6, 4, 4, 2, 3, 4, 5",7,0,0,4,0,0,"SUDAN, SOUTH AFRICA, JAPAN, CHINA, VIETNAM, PAKISTAN, TIBET"
p7,4,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Native Animals, Average Rainfall in 2017 (mm per year)",16,8,8,"8, 3, 2, 3, 4",5,1,3,4.25,0,0,"KENYA, SOUTH AFRICA, ZAMBIA, BOTSWANA, ZIMBABWAY"
p7,4,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"Most Exported Food Products, Does the country have a monarchy?, Does their government have a prime minister?",16,8,5,"5, 3, 2, 3, 4",5,1,3,3.5,0,0,"KENYA, SOUTH AFRICA, ZAMBIA, BOTSWANA, ZIMBABWAY"
p7,4,3,People & Culture,BOTSWANA,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",18,8,6,"5, 1, 6, 5, 2",5,1,5,3.5,0,0,"KENYA, SOUTH AFRICA, ZAMBIA, BOTSWANA, ZIMBABWAY"
p7,5,1,Geography,SOUTH KOREA,1,1,0,1,10,0.1,Native Animals,42,7,7,"6, 7, 2, 3, 4",5,1,6,4,0,0,"KOREA, CHINA, JAPAN, INDIA, TAIWAN"
p7,5,2,History & Politics,SOUTH KOREA,2,2,0,2,9,0.222222222,"Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?",13,7,5,"5, 3, 5, 3, 4",5,1,5,3.75,1,5,"KOREA, CHINA, JAPAN, INDIA, TAIWAN"
p7,5,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics",49,7,8,"5, 3, 8, 3, 4",5,1,5,4.5,0,0,"KOREA, CHINA, JAPAN, INDIA, TAIWAN"
p7,6,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Native Animals, Time Zone (UTC)",28,6,6,"5, 6, 6, 6, 6",5,1,6,5.75,0,0,"PERU, BRAZIL, COLUMBIA, ECUDOR, COSTA RICA"
p7,6,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?",30,6,8,"3, 6, 4, 4, 8",5,1,4,5.25,0,0,"PERU, BRAZIL, COLUMBIA, ECUDOR, COSTA RICA"
p7,6,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of medals at the Tokyo Olympics, Most Prevalent Religion",44,6,7,"3, 7, 4, 4, 7",5,1,4,5.25,0,0,"PERU, BRAZIL, COLUMBIA, ECUDOR, COSTA RICA"
p8,1,1,Geography,GREECE,10,10,0,10,10,1,"Average Temperature (between 1991-2020), Native Animals, Number of other countries it shares a land border with, % area that is water, % area that is covered by forest, Is the country landlocked?, Area, Highest Point, Average Rainfall in 2017 (mm per year), Time Zone (UTC)",18,3,7,"7, 4",2,0,0,5.5,0,0,"RUSSIA, GERMANY"
p8,1,2,History & Politics,GREECE,7,7,0,7,9,0.777777778,"World Happiness Ranking, Most Exported Food Products, The Economist's Democracy Index Rating, Gini Index for Income Inequality, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Does their government have a prime minister?",61,3,8,"2, 2, 8",3,0,0,4,0,0,"RUSSIA, GERMANY, ITALY"
p8,1,3,People & Culture,GREECE,10,10,0,10,10,1,"Population Density, Number of Colours in the country's flag, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, % of the population with internet access, Unemployment Rate % (2021), Overall population, Population in the capital city, Number of medals at the Tokyo Olympics, Most Prevalent Religion",62,3,8,"2, 2, 2, 8",4,0,0,3.5,0,0,"RUSSIA, GERMANY, ITALY, ROMENIA"
p8,2,1,Geography,SWITZERLAND,10,10,0,10,10,1,"Number of other countries it shares a land border with, Average Temperature (between 1991-2020), % area that is water, Native Animals, Highest Point, % area that is covered by forest, Time Zone (UTC), Is the country landlocked?, Average Rainfall in 2017 (mm per year), Area",35,3,7,"7, 7",2,0,0,7,0,0,"FINLAND, POLAND"
p8,2,2,History & Politics,SWITZERLAND,8,7,0,7,9,0.777777778,"Most Exported Food Products, World Happiness Ranking, GDP per capita in 2022, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Does their government have a prime minister?",54,3,9,"9, 6",2,0,0,7.5,0,0,"FINLAND, POLAND"
p8,2,3,People & Culture,SWITZERLAND,10,10,0,10,10,1,"Most Prevalent Religion, Overall population, % of the population with internet access, Population in the capital city, Which side of the road do people drive on?, Number of Colours in the country's flag, Population Density, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021)",27,3,9,"6, 9",2,0,0,7.5,0,0,"FINLAND, POLAND"
p8,3,1,Geography,COLOMBIA,10,10,0,10,10,1,"% area that is water, Highest Point, Time Zone (UTC), Is the country landlocked?, Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Number of other countries it shares a land border with, % area that is covered by forest, Native Animals, Area",26,6,9,"5, 7, 9",3,1,9,6,1,9,"CHILE, ARGENTINA, COLOMBIA"
p8,3,2,History & Politics,COLOMBIA,8,8,0,8,9,0.888888889,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Does their government have a prime minister?, Global Passport Power Rank (2022), Most Exported Food Products, The Economist's Democracy Index Rating, World Happiness Ranking",30,6,9,"6, 9, 4",3,1,9,5,1,9,"ARGENTINA, COLOMBIA, CHILE"
p8,3,3,People & Culture,COLOMBIA,10,10,0,10,10,1,"% of the population with internet access, Unemployment Rate % (2021), Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Overall population, Population Density, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?, Most Prevalent Religion, Number of Colours in the country's flag",62,6,9,"9, 4",2,1,9,4,1,9,"COLOMBIA, CHILE"
p8,4,1,Geography,BOTSWANA,10,10,0,10,10,1,"Area, Highest Point, % area that is covered by forest, % area that is water, Average Rainfall in 2017 (mm per year), Is the country landlocked?, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Native Animals, Time Zone (UTC)",36,6,8,"7, 8, 5",3,0,0,6.666666667,0,0,"NIGER, UGANDA, SUDAN"
p8,4,2,History & Politics,BOTSWANA,6,6,0,6,9,0.666666667,"Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, The Economist's Democracy Index Rating, Does the country have a monarchy?, Does their government have a prime minister?, Global Passport Power Rank (2022)",41,6,9,"9, 7, 5",3,0,0,7,0,0,"NIGER, UGANDA, SUDAN"
p8,4,3,People & Culture,BOTSWANA,9,9,0,9,10,0.9,"Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, Population in the capital city, Which side of the road do people drive on?, Population Density, Unemployment Rate % (2021), Overall population, Most Prevalent Religion",44,6,10,"10, 5, 5",3,0,0,6.666666667,0,0,"NIGER, UGANDA, SUDAN"
p8,5,1,Geography,MONGOLIA,10,10,0,10,10,1,"Highest Point, Average Rainfall in 2017 (mm per year), Native Animals, Time Zone (UTC), Is the country landlocked?, % area that is covered by forest, % area that is water, Area, Number of other countries it shares a land border with, Average Temperature (between 1991-2020)",60,4,7,7,1,0,0,0,0,0,NEPAL
p8,5,2,History & Politics,MONGOLIA,8,8,0,8,9,0.888888889,"Does their government have a prime minister?, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, The Economist's Democracy Index Rating, Gini Index for Income Inequality, World Happiness Ranking, Most Exported Food Products",43,4,8,"7, 8",2,0,0,7.5,0,0,"NEPAL, TIBETE"
p8,5,3,People & Culture,MONGOLIA,10,10,0,10,10,1,"Which side of the road do people drive on?, Unemployment Rate % (2021), Population Density, Most Prevalent Religion, Overall population, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, Population in the capital city, % of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance",44,4,9,"5, 9",2,0,0,7,0,0,"NEPAL, TIBETE"
p8,6,1,Geography,SOUTH KOREA,7,7,0,7,10,0.7,"Area, % area that is water, % area that is covered by forest, Number of other countries it shares a land border with, Highest Point, Time Zone (UTC), Native Animals",35,3,7,"7, 7",2,0,0,7,0,0,"INDONESIA, PHILIPINES"
p8,6,2,History & Politics,SOUTH KOREA,7,7,0,7,9,0.777777778,"Gini Index for Income Inequality, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Most Exported Food Products, Does the country have a monarchy?, The Economist's Democracy Index Rating",41,3,8,"7, 7, 8",3,0,0,7.333333333,0,0,"INDONESIA, PHILIPINES, SRI LANKA"
p8,6,3,People & Culture,SOUTH KOREA,11,10,0,10,10,1,"Most Prevalent Religion, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Unemployment Rate % (2021), Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, Overall population, Which side of the road do people drive on?, % of the population with internet access",59,3,8,"7, 7, 6, 8",4,0,0,7,0,0,"INDONESIA, PHILIPINES, SRI LANKA, JAPAN"
p9,1,1,Geography,GREECE,2,2,0,2,10,0.2,"Is the country landlocked?, % area that is water",57,6,7,"6, 6, 7, 5, 5",5,0,0,5.8,0,0,"PORTUGAL, ENGLAND, SWITZERLAND, NORWAY, SWEDEN"
p9,1,2,History & Politics,GREECE,3,3,0,3,9,0.333333333,"World Happiness Ranking, Does the country have a monarchy?, Global Passport Power Rank (2022)",76,6,8,"6, 6, 7, 5, 5, 6, 8",7,0,0,6.142857143,0,0,"PORTUGAL, ENGLAND, SWITZERLAND, NORWAY, SWEDEN, FRANCE, ITALY"
p9,1,3,People & Culture,GREECE,5,5,0,5,10,0.5,"Which side of the road do people drive on?, Number of Colours in the country's flag, Most Prevalent Religion, Population Density, Overall population",82,6,8,"6, 6, 7, 5, 5, 6, 8",7,0,0,6.142857143,0,0,"PORTUGAL, ENGLAND, SWITZERLAND, NORWAY, SWEDEN, FRANCE, ITALY"
p9,2,1,Geography,COLOMBIA,3,3,0,3,10,0.3,"Is the country landlocked?, Area, Highest Point",82,3,8,"7, 8",2,1,8,7,1,8,"ARGENTINA, COLOMBIA"
p9,2,2,History & Politics,COLOMBIA,2,2,0,2,9,0.222222222,"World Happiness Ranking, Does their government have a prime minister?",67,3,8,"7, 8, 3",3,1,8,5,1,8,"ARGENTINA, COLOMBIA, VENEZUELA"
p9,2,3,People & Culture,COLOMBIA,4,4,0,4,10,0.4,"Population in the capital city, Number of medals at the Tokyo Olympics, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance",72,3,8,"7, 8, 3, 3",4,1,8,4.333333333,1,8,"ARGENTINA, COLOMBIA, VENEZUELA, CHILE"
p9,3,1,Geography,SWITZERLAND,2,2,0,2,10,0.2,"Area, Number of other countries it shares a land border with",55,5,7,"7, 7",2,0,0,7,0,0,"DENMARK, NETHERLANDS"
p9,3,2,History & Politics,SWITZERLAND,3,3,0,3,9,0.333333333,"GDP per capita in 2022, Does the country have a monarchy?, World Happiness Ranking",58,5,7,"7, 7, 4, 3, 3",5,1,4,5,0,0,"DENMARK, NETHERLANDS, SWITZERLAND, NORWAY, FINLAND"
p9,3,3,People & Culture,SWITZERLAND,3,3,0,3,10,0.3,"Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population",59,5,7,"7, 7, 4, 3, 3, 4",6,1,4,4.8,0,0,"DENMARK, NETHERLANDS, SWITZERLAND, NORWAY, FINLAND, PORTUGAL"
p9,4,1,Geography,BOTSWANA,4,3,0,3,10,0.3,"Is the country landlocked?, % area that is water, Highest Point",22,4,5,"5, 5, 5",3,0,0,5,0,0,"CONGO, ZAMBIA, NIGER"
p9,4,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, GDP per capita in 2022, Does their government have a prime minister?",65,4,7,"5, 5, 5, 7",4,0,0,5.5,0,0,"CONGO, ZAMBIA, NIGER, CHAD"
p9,4,3,People & Culture,BOTSWANA,2,2,0,2,10,0.2,"Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance",60,4,7,"5, 5, 5, 7, 7",5,0,0,5.8,0,0,"CONGO, ZAMBIA, NIGER, CHAD, ZIMBABWE"
p9,5,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"Is the country landlocked?, Area",58,4,5,"5, 5, 3, 4",4,1,4,4.333333333,0,0,"THAILAND, JAPAN, NORTH KOREA, SOUTH KOREA"
p9,5,2,History & Politics,SOUTH KOREA,4,4,0,4,9,0.444444444,"Does their government have a prime minister?, Does the country have a monarchy?, GDP per capita in 2022, The Economist's Democracy Index Rating",54,4,5,"5, 5, 3, 4, 3",5,1,4,4,0,0,"THAILAND, JAPAN, NORTH KOREA, SOUTH KOREA, INDONESIA"
p9,5,3,People & Culture,SOUTH KOREA,2,2,0,2,10,0.2,"Overall population, Population in the capital city",63,4,5,"5, 5, 3, 4, 3, 2",6,1,4,3.6,0,0,"THAILAND, JAPAN, NORTH KOREA, SOUTH KOREA, INDONESIA, MYANMAR"
p9,6,1,Geography,MONGOLIA,1,1,0,1,10,0.1,Area,83,2,8,"8, 8",2,1,8,8,1,8,"IRAN, MONGOLIA"
p9,6,2,History & Politics,MONGOLIA,4,4,0,4,9,0.444444444,"GDP per capita in 2022, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Does their government have a prime minister?",68,2,8,"8, 8",2,1,8,8,1,8,"IRAN, MONGOLIA"
p9,6,3,People & Culture,MONGOLIA,5,5,0,5,10,0.5,"Population in the capital city, Overall population, Population Density, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",87,2,8,"8, 8",2,1,8,8,1,8,"IRAN, MONGOLIA"
p10,1,1,Geography,COLOMBIA,12,10,0,10,10,1,"% area that is water, Highest Point, Is the country landlocked?, Area, % area that is covered by forest, Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Native Animals, Time Zone (UTC)",69,5,7,7,1,0,0,0,0,0,CHILE
p10,1,2,History & Politics,COLOMBIA,4,3,0,3,9,0.333333333,"Does the country have a monarchy?, Global Passport Power Rank (2022), Does their government have a prime minister?",70,5,7,"7, 6",2,0,0,6.5,0,0,"CHILE, BRAZIL"
p10,1,3,People & Culture,COLOMBIA,0,0,0,0,10,0,,82,5,9,"7, 6, 9",3,0,0,7.333333333,0,0,"CHILE, BRAZIL, ARGENTINA"
p10,2,1,Geography,SOUTH KOREA,23,9,0,9,10,0.9,"Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with, % area that is covered by forest, Area, Native Animals, Is the country landlocked?, Average Temperature (between 1991-2020), % area that is water, Highest Point",74,5,8,"4, 8, 7",3,0,0,6.333333333,0,0,"TIBET, INDIA, PAKISTAN"
p10,2,2,History & Politics,SOUTH KOREA,0,0,0,0,9,0,,78,5,8,"4, 8, 7",3,0,0,6.333333333,0,0,"TIBET, INDIA, PAKISTAN"
p10,2,3,People & Culture,SOUTH KOREA,0,0,0,0,10,0,,79,5,8,"4, 8, 7, 6",4,0,0,6.25,0,0,"TIBET, INDIA, PAKISTAN, SIBERIA"
p10,3,1,Geography,MONGOLIA,5,5,0,5,10,0.5,"% area that is water, % area that is covered by forest, Time Zone (UTC), Number of other countries it shares a land border with, Native Animals",26,3,8,"8, 6, 6",3,0,0,6.666666667,0,0,"INDIA, PAKISTAN, TIBET"
p10,3,2,History & Politics,MONGOLIA,0,0,0,0,9,0,,69,3,8,"8, 6, 6",3,0,0,6.666666667,0,0,"INDIA, PAKISTAN, TIBET"
p10,3,3,People & Culture,MONGOLIA,14,14,14,0,10,0,"Is the country a member of the OECD, NATO and/or UN?, Gini Index for Income Inequality, Global Passport Power Rank (2022), Does the country have a monarchy?, The Economist's Democracy Index Rating, GDP per capita in 2022, Most Exported Food Products, Does their government have a prime minister?, Native Animals, Average Temperature (between 1991-2020), Average Rainfall in 2017 (mm per year), % area that is water, Is the country landlocked?, % area that is covered by forest",26,3,8,"8, 6, 6",3,0,0,6.666666667,0,0,"INDIA, PAKISTAN, TIBET"
p10,4,1,Geography,GREECE,10,9,0,9,10,0.9,"Average Temperature (between 1991-2020), Highest Point, Area, Number of other countries it shares a land border with, % area that is water, Average Rainfall in 2017 (mm per year), Native Animals, Time Zone (UTC), Is the country landlocked?",77,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GERMANY, ROMANIA, BULGARIA"
p10,4,2,History & Politics,GREECE,0,0,0,0,9,0,,78,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GERMANY, ROMANIA, BULGARIA"
p10,4,3,People & Culture,GREECE,0,0,0,0,10,0,,28,9,9,"5, 6, 9",3,0,0,6.666666667,0,0,"GERMANY, ROMANIA, BULGARIA"
p10,5,1,Geography,BOTSWANA,3,2,0,2,10,0.2,"Average Temperature (between 1991-2020), Native Animals",75,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GHANA, ETHIOPIA, SOUTH AFRICA"
p10,5,2,History & Politics,BOTSWANA,0,0,0,0,9,0,,37,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GHANA, ETHIOPIA, SOUTH AFRICA"
p10,5,3,People & Culture,BOTSWANA,0,0,0,0,10,0,,24,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"GHANA, ETHIOPIA, SOUTH AFRICA"
p10,6,1,Geography,SWITZERLAND,0,0,0,0,10,0,,35,9,5,5,1,0,0,0,0,0,INDIA
p10,6,2,History & Politics,SWITZERLAND,5,4,4,0,9,0,"Native Animals, Area, % area that is covered by forest, Average Rainfall in 2017 (mm per year)",27,9,6,"5, 6, 6",3,0,0,5.666666667,0,0,"INDIA, FINLAND, SWEDEN"
