participantID,trialNum,stage,stageName,trueCountry,infoRequests,information,differentials,correct,correctCountryText,correctCountryIdx
5f761e5106b786071f45b4aa,5,3,3. People & Culture,MONGOLIA,4,"Population Density, Most Prevalent Religion, Overall population, Population in the capital city",BANGLADESH,0,0,0
5f761e5106b786071f45b4aa,6,1,1. Geography,SWITZERLAND,5,"% area that is covered by forest, Highest Point, Area, Time Zone (UTC), Is the country landlocked?",FRANCE,0,0,0
5f761e5106b786071f45b4aa,6,2,2. Economy & Politics,SWITZERLAND,5,"World Happiness Ranking, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Does their government have a prime minister?",SWITZERLAND,1,SWITZERLAND,1
5f761e5106b786071f45b4aa,6,3,3. People & Culture,SWITZERLAND,3,"Overall population, Population Density, Unemployment Rate % (2021)",SWITZERLAND,1,SWITZERLAND,1
5f97e6601f6d0e016087fc91,1,1,1. Geography,GREECE,6,"Time Zone (UTC), Area, Native Animals, Is the country landlocked?, % area that is water, Number of other countries it shares a land border with",BELGIUM,0,0,0
5f97e6601f6d0e016087fc91,1,2,2. Economy & Politics,GREECE,7,"GDP per capita in 2022, Does the country have a monarchy?, GDP per capita in 2022, Gini Index for Income Inequality, The Economist's Democracy Index Rating, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?",BELGIUM,0,0,0
5f97e6601f6d0e016087fc91,1,3,3. People & Culture,GREECE,5,"Most Prevalent Religion, Overall population, Population in the capital city, Population Density, Number of FIFA World Cups that the country's team qualified for, and their best performance",CZECH REPUBLIC,0,0,0
5f97e6601f6d0e016087fc91,2,1,1. Geography,SOUTH KOREA,5,"Highest Point, Time Zone (UTC), Is the country landlocked?, Number of other countries it shares a land border with, Native Animals",SOUTH KOREA,1,SOUTH KOREA,1
5f97e6601f6d0e016087fc91,2,2,2. Economy & Politics,SOUTH KOREA,3,"Most Exported Food Products, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?",SOUTH KOREA,1,SOUTH KOREA,1
5f97e6601f6d0e016087fc91,2,3,3. People & Culture,SOUTH KOREA,3,"Most Prevalent Religion, Overall population, Number of Colours in the country's flag",SOUTH KOREA,1,SOUTH KOREA,1
5f97e6601f6d0e016087fc91,3,1,1. Geography,MONGOLIA,10,"Area, Number of other countries it shares a land border with, Native Animals, Is the country landlocked?, Native Animals, Highest Point, Is the country landlocked?, Number of other countries it shares a land border with, % area that is water, Average Temperature (between 1991-2020)",SIBERIA,0,0,0
5f97e6601f6d0e016087fc91,3,2,2. Economy & Politics,MONGOLIA,5,"GDP per capita in 2022, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, Does the country have a monarchy?",SIBERIA,0,0,0
5f97e6601f6d0e016087fc91,3,3,3. People & Culture,MONGOLIA,11,"Overall population, Which side of the road do people drive on?, Number of Colours in the country's flag, Most Prevalent Religion, % of the population with internet access, Overall population, Population in the capital city, Unemployment Rate % (2021), Overall population, Which side of the road do people drive on?, Overall population","KUWAIT, MONGOLIA",1,MONGOLIA,2
5f97e6601f6d0e016087fc91,4,1,1. Geography,COLOMBIA,6,"Highest Point, Time Zone (UTC), Is the country landlocked?, Highest Point, Average Temperature (between 1991-2020), Number of other countries it shares a land border with","COLOMBIA, PERU, EQUADOR",1,COLOMBIA,1
5f97e6601f6d0e016087fc91,4,2,2. Economy & Politics,COLOMBIA,4,"Does the country have a monarchy?, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022","COLOMBIA, PERU, EQUADOR",1,COLOMBIA,1
5f97e6601f6d0e016087fc91,4,3,3. People & Culture,COLOMBIA,7,"Overall population, % of the population with internet access, Population in the capital city, Population Density, Number of medals at the Tokyo Olympics, Which side of the road do people drive on?, Number of Colours in the country's flag",COLOMBIA,1,COLOMBIA,1
5f97e6601f6d0e016087fc91,5,1,1. Geography,SWITZERLAND,4,"Native Animals, Highest Point, Time Zone (UTC), Number of other countries it shares a land border with","SWITZERLAND, LICHTENSTEIN",1,SWITZERLAND,1
5f97e6601f6d0e016087fc91,5,2,2. Economy & Politics,SWITZERLAND,2,"Does the country have a monarchy?, GDP per capita in 2022","SWITZERLAND, LICHTENSTEIN",1,SWITZERLAND,1
5f97e6601f6d0e016087fc91,5,3,3. People & Culture,SWITZERLAND,3,"Number of Colours in the country's flag, Overall population, Most Prevalent Religion",SWITZERLAND,1,SWITZERLAND,1
5f97e6601f6d0e016087fc91,6,1,1. Geography,BOTSWANA,6,"Time Zone (UTC), Highest Point, % area that is water, % area that is covered by forest, Average Temperature (between 1991-2020), Number of other countries it shares a land border with","ZIMBABWE, BOTSWANA, NAMIBIA",1,BOTSWANA,2
5f97e6601f6d0e016087fc91,6,2,2. Economy & Politics,BOTSWANA,5,"Does the country have a monarchy?, GDP per capita in 2022, Most Exported Food Products, Does their government have a prime minister?, World Happiness Ranking","ZIMBABWE, BOTSWANA, NAMIBIA",1,BOTSWANA,2
5f97e6601f6d0e016087fc91,6,3,3. People & Culture,BOTSWANA,5,"Overall population, Most Prevalent Religion, % of the population with internet access, Which side of the road do people drive on?, Population in the capital city","ZIMBABWE, BOTSWANA, NAMIBIA",1,BOTSWANA,2
5f9aba6600cdf11f1c9b915c,1,1,1. Geography,BOTSWANA,5,"Time Zone (UTC), Highest Point, Average Temperature (between 1991-2020), Native Animals, % area that is water","SOUTH SUDAN, ZAMBIA",0,0,0
5f9aba6600cdf11f1c9b915c,1,2,2. Economy & Politics,BOTSWANA,5,"Gini Index for Income Inequality, Does their government have a prime minister?, Most Exported Food Products, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?","SOUTH SUDAN, ZAMBIA",0,0,0
5f9aba6600cdf11f1c9b915c,1,3,3. People & Culture,BOTSWANA,3,"Overall population, Unemployment Rate % (2021), Population in the capital city","SOUTH SUDAN, ZAMBIA, DRC",0,0,0
5f9aba6600cdf11f1c9b915c,2,1,1. Geography,MONGOLIA,5,"Time Zone (UTC), Native Animals, Is the country landlocked?, % area that is water, Highest Point",MONGOLIA,1,MONGOLIA,1
5f9aba6600cdf11f1c9b915c,2,2,2. Economy & Politics,MONGOLIA,4,"GDP per capita in 2022, Most Exported Food Products, Global Passport Power Rank (2022), Does their government have a prime minister?",MONGOLIA,1,MONGOLIA,1
5f9aba6600cdf11f1c9b915c,2,3,3. People & Culture,MONGOLIA,1,Overall population,"MONGOLIA, LAOS",1,MONGOLIA,1
5f9aba6600cdf11f1c9b915c,3,1,1. Geography,COLOMBIA,6,"Time Zone (UTC), % area that is water, Is the country landlocked?, Is the country landlocked?, Average Rainfall in 2017 (mm per year), Number of other countries it shares a land border with",COLOMBIA,1,COLOMBIA,1
5f9aba6600cdf11f1c9b915c,3,2,2. Economy & Politics,COLOMBIA,5,"Does their government have a prime minister?, Gini Index for Income Inequality, Most Exported Food Products, The Economist's Democracy Index Rating, Global Passport Power Rank (2022)",COLOMBIA,1,COLOMBIA,1
5f9aba6600cdf11f1c9b915c,3,3,3. People & Culture,COLOMBIA,1,Population in the capital city,COLOMBIA,1,COLOMBIA,1
5f9aba6600cdf11f1c9b915c,4,1,1. Geography,SWITZERLAND,4,"Highest Point, Is the country landlocked?, Area, Time Zone (UTC)",SWITZERLAND,1,SWITZERLAND,1
5f9aba6600cdf11f1c9b915c,4,2,2. Economy & Politics,SWITZERLAND,5,"Number of other countries it shares a land border with, GDP per capita in 2022, Global Passport Power Rank (2022), World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?",SWITZERLAND,1,SWITZERLAND,1
5f9aba6600cdf11f1c9b915c,4,3,3. People & Culture,SWITZERLAND,0,NA,SWITZERLAND,1,SWITZERLAND,1
5f9aba6600cdf11f1c9b915c,5,1,1. Geography,GREECE,9,"Is the country landlocked?, Area, Highest Point, Time Zone (UTC), Native Animals, Number of other countries it shares a land border with, % area that is water, Is the country landlocked?, Number of other countries it shares a land border with",SLOVENIA,0,0,0
5f9aba6600cdf11f1c9b915c,5,2,2. Economy & Politics,GREECE,5,"Gini Index for Income Inequality, World Happiness Ranking, GDP per capita in 2022, The Economist's Democracy Index Rating, Does the country have a monarchy?",SLOVENIA,0,0,0
5f9aba6600cdf11f1c9b915c,5,3,3. People & Culture,GREECE,0,NA,SLOVENIA,0,0,0
5f9aba6600cdf11f1c9b915c,6,1,1. Geography,SOUTH KOREA,5,"Time Zone (UTC), Is the country landlocked?, % area that is covered by forest, Average Temperature (between 1991-2020), Time Zone (UTC)","JAPAN, RUSSIA ( EAST )",0,0,0
5f9aba6600cdf11f1c9b915c,6,2,2. Economy & Politics,SOUTH KOREA,8,"World Happiness Ranking, Gini Index for Income Inequality, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, The Economist's Democracy Index Rating, GDP per capita in 2022","JAPAN, RUSSIA ( EAST )",0,0,0
5f9aba6600cdf11f1c9b915c,6,3,3. People & Culture,SOUTH KOREA,4,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion, Overall population, Unemployment Rate % (2021)","JAPAN, RUSSIA ( EAST ), NORTH KOREA",0,0,0
5fe602f729db954217db9aef,1,1,1. Geography,SWITZERLAND,7,"Number of other countries it shares a land border with, Time Zone (UTC), % area that is water, Native Animals, Area, Average Temperature (between 1991-2020), Native Animals",DENMARK,0,0,0
5fe602f729db954217db9aef,1,2,2. Economy & Politics,SWITZERLAND,7,"Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?, World Happiness Ranking, GDP per capita in 2022, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?","DENMARK, FINLAND",0,0,0
5fe602f729db954217db9aef,1,3,3. People & Culture,SWITZERLAND,6,"Overall population, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, GDP per capita in 2022, Does their government have a prime minister?","DENMARK, FINLAND",0,0,0
5fe602f729db954217db9aef,2,1,1. Geography,MONGOLIA,9,"Time Zone (UTC), % area that is water, Native Animals, Area, Time Zone (UTC), Native Animals, Area, % area that is water, Area",MONGOLIA,1,MONGOLIA,1
5fe602f729db954217db9aef,2,2,2. Economy & Politics,MONGOLIA,4,"Is the country landlocked?, Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, GDP per capita in 2022",MONGOLIA,1,MONGOLIA,1
5fe602f729db954217db9aef,2,3,3. People & Culture,MONGOLIA,3,"% of the population with internet access, Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion",MONGOLIA,1,MONGOLIA,1
5fe602f729db954217db9aef,3,1,1. Geography,SOUTH KOREA,9,"% area that is water, Native Animals, % area that is water, Time Zone (UTC), Is the country landlocked?, Area, Average Temperature (between 1991-2020), % area that is covered by forest, Number of other countries it shares a land border with","JAPAN, TAIWAN, PHILIPPINES",0,0,0
5fe602f729db954217db9aef,3,2,2. Economy & Politics,SOUTH KOREA,4,"World Happiness Ranking, Gini Index for Income Inequality, Most Exported Food Products, GDP per capita in 2022","JAPAN, TAIWAN, PHILIPPINES, MALAYSIA",0,0,0
5fe602f729db954217db9aef,3,3,3. People & Culture,SOUTH KOREA,4,"Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance, % of the population with internet access, Number of Colours in the country's flag","JAPAN, TAIWAN, PHILIPPINES, MALAYSIA",0,0,0
5fe602f729db954217db9aef,4,1,1. Geography,GREECE,15,"Area, Area, Time Zone (UTC), Time Zone (UTC), Native Animals, % area that is water, Number of other countries it shares a land border with, % area that is covered by forest, % area that is water, Time Zone (UTC), Number of other countries it shares a land border with, Is the country landlocked?, Area, % area that is water, Native Animals","LATVIA, LITHUANIA",0,0,0
5fe602f729db954217db9aef,4,2,2. Economy & Politics,GREECE,4,"Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, GDP per capita in 2022","LATVIA, LITHUANIA",0,0,0
5fe602f729db954217db9aef,4,3,3. People & Culture,GREECE,2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population","LATVIA, LITHUANIA",0,0,0
5fe602f729db954217db9aef,5,1,1. Geography,COLOMBIA,6,"% area that is water, % area that is water, Area, Area, Native Animals, Time Zone (UTC)","COLOMBIA, VENEZUELA, URUGUAY, ARGENTINA",1,COLOMBIA,1
5fe602f729db954217db9aef,5,2,2. Economy & Politics,COLOMBIA,3,"GDP per capita in 2022, Most Exported Food Products, Global Passport Power Rank (2022)","COLOMBIA, VENEZUELA, URUGUAY, ARGENTINA",1,COLOMBIA,1
5fe602f729db954217db9aef,5,3,3. People & Culture,COLOMBIA,4,"Area, Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag","COLOMBIA, VENEZUELA, URUGUAY, ARGENTINA",1,COLOMBIA,1
5fe602f729db954217db9aef,6,1,1. Geography,BOTSWANA,6,"Area, Time Zone (UTC), Area, Native Animals, Is the country landlocked?, % area that is covered by forest","CONGO, ZAMBIA",0,0,0
5fe602f729db954217db9aef,6,2,2. Economy & Politics,BOTSWANA,3,"GDP per capita in 2022, Most Exported Food Products, World Happiness Ranking","CONGO, ZAMBIA",0,0,0
5fe602f729db954217db9aef,6,3,3. People & Culture,BOTSWANA,2,"Overall population, Number of Colours in the country's flag","CONGO, ZAMBIA",0,0,0
60379e8ee8a603000ae6c087,1,1,1. Geography,COLOMBIA,10,"Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Area, Average Rainfall in 2017 (mm per year), Time Zone (UTC), Native Animals, Highest Point, % area that is covered by forest, % area that is water, Is the country landlocked?","ARGENTINA, BRASIL",0,0,0
60379e8ee8a603000ae6c087,1,2,2. Economy & Politics,COLOMBIA,9,"Does their government have a prime minister?, Does the country have a monarchy?, Gini Index for Income Inequality, Global Passport Power Rank (2022), World Happiness Ranking, The Economist's Democracy Index Rating, GDP per capita in 2022, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?","ARGENTINA, BRASIL",0,0,0
60379e8ee8a603000ae6c087,1,3,3. People & Culture,COLOMBIA,10,"Most Prevalent Religion, Overall population, Unemployment Rate % (2021), Population Density, Number of medals at the Tokyo Olympics, % of the population with internet access, Population in the capital city, Which side of the road do people drive on?, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance","ARGENTINA, BRASIL, CHILE, PARAGUAI",0,0,0
60379e8ee8a603000ae6c087,2,1,1. Geography,SWITZERLAND,10,"Time Zone (UTC), Highest Point, Number of other countries it shares a land border with, Native Animals, Average Rainfall in 2017 (mm per year), % area that is covered by forest, % area that is water, Average Temperature (between 1991-2020), Is the country landlocked?, Area","SWITZERLAND, GERMANY",1,SWITZERLAND,1
60379e8ee8a603000ae6c087,2,2,2. Economy & Politics,SWITZERLAND,10,"GDP per capita in 2022, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Global Passport Power Rank (2022), Gini Index for Income Inequality, Does their government have a prime minister?, The Economist's Democracy Index Rating","SWITZERLAND, GERMANY",1,SWITZERLAND,1
60379e8ee8a603000ae6c087,2,3,3. People & Culture,SWITZERLAND,10,"Number of medals at the Tokyo Olympics, Which side of the road do people drive on?, Overall population, Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Unemployment Rate % (2021), Population Density, Most Prevalent Religion, % of the population with internet access","SWITZERLAND, GERMANY",1,SWITZERLAND,1
60379e8ee8a603000ae6c087,3,1,1. Geography,SOUTH KOREA,12,"Area, % area that is covered by forest, Area, % area that is covered by forest, Highest Point, Number of other countries it shares a land border with, Is the country landlocked?, % area that is water, Native Animals, Average Temperature (between 1991-2020), Time Zone (UTC), Average Rainfall in 2017 (mm per year)","SOUTH KOREA, NORTH KOREA",1,SOUTH KOREA,1
60379e8ee8a603000ae6c087,3,2,2. Economy & Politics,SOUTH KOREA,9,"Gini Index for Income Inequality, Most Exported Food Products, Does the country have a monarchy?, Global Passport Power Rank (2022), World Happiness Ranking, The Economist's Democracy Index Rating, GDP per capita in 2022, Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?","SOUTH KOREA, NORTH KOREA",1,SOUTH KOREA,1
60379e8ee8a603000ae6c087,3,3,3. People & Culture,SOUTH KOREA,10,"Number of medals at the Tokyo Olympics, Most Prevalent Religion, % of the population with internet access, Number of Colours in the country's flag, Which side of the road do people drive on?, Unemployment Rate % (2021), Overall population, Population Density, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance","SOUTH KOREA, NORTH KOREA",1,SOUTH KOREA,1
60379e8ee8a603000ae6c087,4,1,1. Geography,BOTSWANA,10,"Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), % area that is water, Area, Time Zone (UTC), Highest Point, % area that is covered by forest, Is the country landlocked?, Number of other countries it shares a land border with, Native Animals",ZIMBABWE,0,0,0
60379e8ee8a603000ae6c087,4,2,2. Economy & Politics,BOTSWANA,9,"The Economist's Democracy Index Rating, Global Passport Power Rank (2022), Is the country a member of the OECD, NATO and/or UN?, Gini Index for Income Inequality, Does their government have a prime minister?, Does the country have a monarchy?, GDP per capita in 2022, World Happiness Ranking, Most Exported Food Products","ZIMBABWE, MOZAMBIQUE",0,0,0
60379e8ee8a603000ae6c087,4,3,3. People & Culture,BOTSWANA,10,"Number of Colours in the country's flag, Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Unemployment Rate % (2021), Which side of the road do people drive on?, Population in the capital city, % of the population with internet access, Population Density, Overall population, Number of medals at the Tokyo Olympics","ZIMBABWE, MOZAMBIQUE",0,0,0
60379e8ee8a603000ae6c087,5,1,1. Geography,GREECE,14,"Number of other countries it shares a land border with, Time Zone (UTC), % area that is covered by forest, % area that is covered by forest, Highest Point, % area that is covered by forest, Average Temperature (between 1991-2020), Area, Average Rainfall in 2017 (mm per year), % area that is water, Native Animals, Is the country landlocked?, Number of other countries it shares a land border with, Time Zone (UTC)",ROMANIA,0,0,0
60379e8ee8a603000ae6c087,5,2,2. Economy & Politics,GREECE,9,"Does the country have a monarchy?, Most Exported Food Products, Gini Index for Income Inequality, World Happiness Ranking, GDP per capita in 2022, Does their government have a prime minister?, Global Passport Power Rank (2022), The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?","ROMANIA, LITHUANIA",0,0,0
60379e8ee8a603000ae6c087,5,3,3. People & Culture,GREECE,12,"Population in the capital city, Which side of the road do people drive on?, Most Prevalent Religion, Population Density, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, Number of medals at the Tokyo Olympics, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, % of the population with internet access, Unemployment Rate % (2021)","ROMANIA, LITHUANIA, HUNGARY",0,0,0
60379e8ee8a603000ae6c087,6,1,1. Geography,MONGOLIA,13,"Average Rainfall in 2017 (mm per year), Area, Time Zone (UTC), Is the country landlocked?, Area, Time Zone (UTC), Is the country landlocked?, % area that is covered by forest, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Native Animals, Highest Point, % area that is water",MONGOLIA,1,MONGOLIA,1
60379e8ee8a603000ae6c087,6,2,2. Economy & Politics,MONGOLIA,0,NA,MONGOLIA,1,MONGOLIA,1
60379e8ee8a603000ae6c087,6,3,3. People & Culture,MONGOLIA,0,NA,MONGOLIA,1,MONGOLIA,1
603f6e643234e512fc197ae1,1,1,1. Geography,SOUTH KOREA,7,"Native Animals, Area, Is the country landlocked?, Time Zone (UTC), Number of other countries it shares a land border with, Native Animals, Highest Point","MONGOLIA, SOUTH COREA, MALAYSIA",1,SOUTH COREA,2
603f6e643234e512fc197ae1,1,2,2. Economy & Politics,SOUTH KOREA,3,"GDP per capita in 2022, Most Exported Food Products, GDP per capita in 2022","MONGOLIA, SOUTH COREA, MALAYSIA",1,SOUTH COREA,2
603f6e643234e512fc197ae1,1,3,3. People & Culture,SOUTH KOREA,3,"Most Prevalent Religion, Overall population, Population in the capital city","MONGOLIA, SOUTH COREA, MALAYSIA",1,SOUTH COREA,2
603f6e643234e512fc197ae1,2,1,1. Geography,SWITZERLAND,4,"Native Animals, Highest Point, Is the country landlocked?, Number of other countries it shares a land border with","SWITZERLAND, LIECHTENSTEIN",1,SWITZERLAND,1
603f6e643234e512fc197ae1,2,2,2. Economy & Politics,SWITZERLAND,2,"Most Exported Food Products, Time Zone (UTC)","SWITZERLAND, LIECHTENSTEIN, AUSTRIA",1,SWITZERLAND,1
603f6e643234e512fc197ae1,2,3,3. People & Culture,SWITZERLAND,2,"Overall population, Number of Colours in the country's flag","SWITZERLAND, LIECHTENSTEIN, AUSTRIA",1,SWITZERLAND,1
603f6e643234e512fc197ae1,3,1,1. Geography,GREECE,7,"Native Animals, Is the country landlocked?, Highest Point, Time Zone (UTC), Native Animals, Is the country landlocked?, Highest Point","GREECE, BULGARIA, ROMANIA",1,GREECE,1
603f6e643234e512fc197ae1,3,2,2. Economy & Politics,GREECE,1,Most Exported Food Products,"GREECE, BULGARIA, ROMANIA",1,GREECE,1
603f6e643234e512fc197ae1,3,3,3. People & Culture,GREECE,1,Overall population,"GREECE, BULGARIA, ROMANIA",1,GREECE,1
603f6e643234e512fc197ae1,4,1,1. Geography,BOTSWANA,4,"Time Zone (UTC), Is the country landlocked?, Native Animals, Highest Point","ETHIOPIA, CONGO, MOZAMBICO",0,0,0
603f6e643234e512fc197ae1,4,2,2. Economy & Politics,BOTSWANA,3,"Is the country landlocked?, Most Exported Food Products, World Happiness Ranking","ETHIOPIA, CONGO, MOZAMBICO",0,0,0
603f6e643234e512fc197ae1,4,3,3. People & Culture,BOTSWANA,3,"Overall population, Number of Colours in the country's flag, Most Prevalent Religion","ETHIOPIA, CONGO, MOZAMBICO",0,0,0
603f6e643234e512fc197ae1,5,1,1. Geography,MONGOLIA,4,"Time Zone (UTC), Native Animals, Is the country landlocked?, Number of other countries it shares a land border with",MONGOLIA,1,MONGOLIA,1
603f6e643234e512fc197ae1,5,2,2. Economy & Politics,MONGOLIA,2,"Most Exported Food Products, Area",MONGOLIA,1,MONGOLIA,1
603f6e643234e512fc197ae1,5,3,3. People & Culture,MONGOLIA,0,NA,MONGOLIA,1,MONGOLIA,1
603f6e643234e512fc197ae1,6,1,1. Geography,COLOMBIA,4,"Is the country landlocked?, Number of other countries it shares a land border with, Area, Native Animals","COLOMBIA, EQUADOR, BOLIVIA",1,COLOMBIA,1
603f6e643234e512fc197ae1,6,2,2. Economy & Politics,COLOMBIA,1,Most Exported Food Products,"COLOMBIA, EQUADOR, BOLIVIA",1,COLOMBIA,1
603f6e643234e512fc197ae1,6,3,3. People & Culture,COLOMBIA,3,"Most Exported Food Products, Number of Colours in the country's flag, Overall population","COLOMBIA, EQUADOR, BOLIVIA",1,COLOMBIA,1
6047ff03cb24e712c17514b7,1,1,1. Geography,BOTSWANA,19,"Average Rainfall in 2017 (mm per year), Area, % area that is covered by forest, Highest Point, % area that is water, Average Rainfall in 2017 (mm per year), Average Rainfall in 2017 (mm per year), Average Rainfall in 2017 (mm per year), Average Rainfall in 2017 (mm per year), Area, Area, Area, Area, Average Rainfall in 2017 (mm per year), Native Animals, Is the country landlocked?, Average Temperature (between 1991-2020), Number of other countries it shares a land border with, Time Zone (UTC)",BOTSWANA,1,BOTSWANA,1
6047ff03cb24e712c17514b7,1,2,2. Economy & Politics,BOTSWANA,15,"% area that is water, % area that is water, Area, Area, Native Animals, Highest Point, Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Most Exported Food Products, The Economist's Democracy Index Rating, Gini Index for Income Inequality, GDP per capita in 2022, Global Passport Power Rank (2022), Does the country have a monarchy?, Does their government have a prime minister?","BOTSWANA, ZAMBIA",1,BOTSWANA,1
6047ff03cb24e712c17514b7,1,3,3. People & Culture,BOTSWANA,13,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Which side of the road do people drive on?, Overall population, Most Prevalent Religion, Number of medals at the Tokyo Olympics, Population Density, Number of Colours in the country's flag, Population Density, Population Density, Number of Colours in the country's flag, % of the population with internet access, Population in the capital city, Unemployment Rate % (2021)",BOTSWANA,1,BOTSWANA,1
6047ff03cb24e712c17514b7,2,1,1. Geography,COLOMBIA,12,"Is the country landlocked?, Number of other countries it shares a land border with, % area that is covered by forest, Average Rainfall in 2017 (mm per year), Native Animals, Average Temperature (between 1991-2020), Time Zone (UTC), Highest Point, Area, % area that is water, % area that is covered by forest, Average Rainfall in 2017 (mm per year)",ECUADOR,0,0,0
6047ff03cb24e712c17514b7,2,2,2. Economy & Politics,COLOMBIA,11,"Does their government have a prime minister?, World Happiness Ranking, The Economist's Democracy Index Rating, GDP per capita in 2022, Gini Index for Income Inequality, Is the country a member of the OECD, NATO and/or UN?, Does the country have a monarchy?, Most Exported Food Products, Global Passport Power Rank (2022), Most Exported Food Products, Global Passport Power Rank (2022)","PERU, COLOMBIA",1,COLOMBIA,2
6047ff03cb24e712c17514b7,2,3,3. People & Culture,COLOMBIA,10,"Number of Colours in the country's flag, Which side of the road do people drive on?, Population Density, % of the population with internet access, Unemployment Rate % (2021), Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Number of medals at the Tokyo Olympics, Population in the capital city","PERU, COLOMBIA",1,COLOMBIA,2
6047ff03cb24e712c17514b7,3,1,1. Geography,MONGOLIA,14,"% area that is covered by forest, Number of other countries it shares a land border with, Area, Native Animals, % area that is covered by forest, % area that is covered by forest, Area, Native Animals, Time Zone (UTC), Average Temperature (between 1991-2020), Highest Point, Average Rainfall in 2017 (mm per year), Is the country landlocked?, % area that is water","MONGOLIA, UZBEKISTAN",1,MONGOLIA,1
6047ff03cb24e712c17514b7,3,2,2. Economy & Politics,MONGOLIA,15,"Global Passport Power Rank (2022), Gini Index for Income Inequality, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, GDP per capita in 2022, Does the country have a monarchy?, World Happiness Ranking, Most Exported Food Products, % area that is covered by forest, Number of other countries it shares a land border with, Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), % area that is water, Highest Point",MONGOLIA,1,MONGOLIA,1
6047ff03cb24e712c17514b7,3,3,3. People & Culture,MONGOLIA,10,"Population Density, Which side of the road do people drive on?, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, % of the population with internet access, Unemployment Rate % (2021), Number of medals at the Tokyo Olympics, Overall population, Most Prevalent Religion",MONGOLIA,1,MONGOLIA,1
6047ff03cb24e712c17514b7,4,1,1. Geography,SOUTH KOREA,17,"Native Animals, Number of other countries it shares a land border with, Native Animals, Native Animals, % area that is water, % area that is covered by forest, Highest Point, Is the country landlocked?, Time Zone (UTC), Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Native Animals, Number of other countries it shares a land border with, Highest Point, Is the country landlocked?, Native Animals, Area",SOUTH KOREA,1,SOUTH KOREA,1
6047ff03cb24e712c17514b7,4,2,2. Economy & Politics,SOUTH KOREA,12,"Is the country a member of the OECD, NATO and/or UN?, World Happiness Ranking, Global Passport Power Rank (2022), The Economist's Democracy Index Rating, GDP per capita in 2022, Gini Index for Income Inequality, GDP per capita in 2022, Gini Index for Income Inequality, Does their government have a prime minister?, Most Exported Food Products, GDP per capita in 2022, Does the country have a monarchy?",SOUTH KOREA,1,SOUTH KOREA,1
6047ff03cb24e712c17514b7,4,3,3. People & Culture,SOUTH KOREA,10,"Most Prevalent Religion, Population Density, Overall population, Unemployment Rate % (2021), Number of medals at the Tokyo Olympics, Number of Colours in the country's flag, % of the population with internet access, Which side of the road do people drive on?, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city",SOUTH KOREA,1,SOUTH KOREA,1
