participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,perceivedDifficulty,highestSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,treatmentPlan,differentials,correct,correctDiagnosisText,correctDiagnosisIdx,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
2btrjl,2,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"Venous Blood Gas, Chest X-Ray",6,0.48,4,2,6,"2, 5, 6, 4, 5, 5","0, 2, 1, 1, 2, 1",1,"resp input
increase diuretic
investigate cause","ASTHMA/COPD, PE, FLUID OVERLOAD, TB, PNEUMOTHORAX, INFECTION",1,PE,2,6,FLUID OVERLOAD,0
2btrjl,3,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Family History, Past Medical History, Social History, Present Illness History, Allergies, Medication",2,0.41,6,2,5,"4, 5","2, 2",2,Not Provided,"INFECTION, TRANSFORMATION OF MYELODYSPLASTIC",0,0,0,5,TRANSFORMATION OF MYELODYSPLASTIC,0
2btrjl,3,2,Physical Exmination,MILIARY TB,4,0,4,0,4,13,0.307692308,"Measure Temperature, Auscultate Lungs, Abdomen Examination, Measure Blood Pressure",2,0.42,6,2,6,"6, 5","2, 2",2,Not Provided,"INFECTION, TRANSFORMATION OF MYELODYSPLASTIC",0,0,0,6,INFECTION,0
2btrjl,3,3,Testing,MILIARY TB,3,0,3,0,3,10,0.3,"CRP and ESR, FBC, Other Biochemistry Tests",2,0.43,6,2,6,"6, 5","2, 2",2,Not Provided,"INFECTION, TRANSFORMATION OF MYELODYSPLASTIC",0,0,0,6,INFECTION,0
2btrjl,4,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Medication, Allergies, Family History, Present Illness History, Past Medical History, Social History",2,0.34,5,2,5,"5, 5","2, 2",2,Not Provided,"STROKE, CAUDA EQUINA",0,0,0,5,"STROKE, CAUDA EQUINA",1
2btrjl,4,2,Physical Exmination,GUILLAINBARRE SYNDROME,2,0,2,0,2,13,0.153846154,"Neurologic Exam Record, Assess Extremities",2,0.38,5,2,5,"5, 5","2, 2",2,Not Provided,"STROKE, CAUDA EQUINA",0,0,0,5,"STROKE, CAUDA EQUINA",1
2btrjl,4,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"FBC, Urine Dipstick, Venous Blood Gas",2,0.42,5,2,5,"5, 5","2, 2",2,Not Provided,"STROKE, CAUDA EQUINA",0,0,0,5,"STROKE, CAUDA EQUINA",1
2btrjl,5,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Allergies, Medication, Social History, Present Illness History, Family History, Past Medical History",3,0.28,6,2,6,"4, 4, 6","1, 0, 2",2,Not Provided,"MSK, ARTHRTIS, INFECTION",0,0,0,6,INFECTION,0
2btrjl,5,2,Physical Exmination,TEMPORAL ARTERITIS,4,0,4,0,4,13,0.307692308,"Measure Temperature, Abdomen Examination, Measure Blood Pressure, Auscultate the Heart",3,0.38,6,2,6,"4, 4, 6","1, 0, 2",2,Not Provided,"MSK, ARTHRTIS, INFECTION",0,0,0,6,INFECTION,0
2btrjl,5,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"FBC, Venous Blood Gas",4,0.43,6,2,6,"4, 4, 6, 6","1, 0, 2, 2",2,"bloods 
ogd/colonscopy","MSK, ARTHRTIS, INFECTION, BLEEDING ULCER",0,0,0,6,"INFECTION, BLEEDING ULCER",0
2btrjl,6,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Family History, Social History, Present Illness History, Allergies, Past Medical History, Medication",4,0.38,NA,2,6,"5, 6, 4, 5","1, 2, 0, 2",2,Not Provided,"DIVERTICULITIS, BOWEL CANCER, IBD, MESENTERIC ISCAHEMIA",1,DIVERTICULITIS,1,6,BOWEL CANCER,0
2btrjl,6,2,Physical Exmination,ULCERATIVE COLITIS,2,0,2,0,2,13,0.153846154,"Neurologic Exam Record, Assess Extremities",4,0.5,NA,2,6,"5, 6, 4, 5","1, 2, 0, 2",2,Not Provided,"DIVERTICULITIS, BOWEL CANCER, IBD, MESENTERIC ISCAHEMIA",1,DIVERTICULITIS,1,6,BOWEL CANCER,0
2btrjl,6,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"CRP and ESR, FBC, Other Biochemistry Tests",4,0.5,NA,2,6,"5, 6, 4, 5","1, 2, 0, 2",2,Not Provided,"DIVERTICULITIS, BOWEL CANCER, IBD, MESENTERIC ISCAHEMIA",1,DIVERTICULITIS,1,6,BOWEL CANCER,0
2h6c7w,1,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Family History, Social History",3,0.65,5,3,8,"8, 4, 4","2, 3, 3",2,Not Provided,"UNSTABLE ANGINA, MYOCARDIAL INFARCTION, PE",1,PE,3,8,UNSTABLE ANGINA,0
2h6c7w,1,2,Physical Exmination,AORTIC DISSECTION,0,0,0,0,0,13,0,,3,0.61,5,3,8,"8, 4, 4","2, 3, 3",2,Not Provided,"UNSTABLE ANGINA, MYOCARDIAL INFARCTION, PE",1,PE,3,8,UNSTABLE ANGINA,0
2h6c7w,1,3,Testing,AORTIC DISSECTION,5,0,5,3,2,10,0.2,"Measure Blood Pressure, Auscultate Lungs, Auscultate the Heart, Venous Blood Gas, Chest X-Ray",5,0.78,5,3,9,"6, 4, 4, 9, 7","2, 3, 3, 3, 2",3,"a-e approach
iv furosemide 
cariology referal","UNSTABLE ANGINA, MYOCARDIAL INFARCTION, PE, DECOMPENSATED HEART FAILURE, AORTIC STENOSIS",1,PE,3,9,DECOMPENSATED HEART FAILURE,0
2h6c7w,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,6,0,6,6,1,"Past Medical History, Present Illness History, Social History, Allergies, Family History, Medication",3,0.69,4,3,8,"8, 8, 2","3, 3, 3",3,Not Provided,"MENINGITIS, SUBARACHNOID HAEMORRHAGE, STROKE",1,MENINGITIS,1,8,"MENINGITIS, SUBARACHNOID HAEMORRHAGE",1
2h6c7w,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,3,0,3,0,3,13,0.230769231,"Neurologic Exam Record, Assess Eyes, Assess Head",3,0.66,4,3,8,"8, 8, 2","3, 3, 3",3,Not Provided,"MENINGITIS, SUBARACHNOID HAEMORRHAGE, STROKE",1,MENINGITIS,1,8,"MENINGITIS, SUBARACHNOID HAEMORRHAGE",1
2h6c7w,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,10,0.2,"FBC, Clotting Test",3,0.76,4,3,10,"6, 10, 2","3, 3, 3",3,Not Provided,"MENINGITIS, SUBARACHNOID HAEMORRHAGE, STROKE",1,MENINGITIS,1,10,SUBARACHNOID HAEMORRHAGE,0
2h6c7w,3,1,Patient History,ULCERATIVE COLITIS,4,0,4,0,4,6,0.666666667,"Medication, Present Illness History, Past Medical History, Social History",2,0.59,6,2,8,"8, 2","1, 2",1,Not Provided,"DIVERTICULITIS, COLON CA",1,DIVERTICULITIS,1,8,DIVERTICULITIS,1
2h6c7w,3,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Assess Extremities, Measure Temperature, Abdomen Examination, Assess Respiratory Rate, Rectal Examination",2,0.66,6,2,8,"8, 2","1, 2",1,Not Provided,"DIVERTICULITIS, COLON CA",1,DIVERTICULITIS,1,8,DIVERTICULITIS,1
2h6c7w,3,3,Testing,ULCERATIVE COLITIS,5,0,5,0,5,10,0.5,"Clotting Test, Abdominal CT Scan, UREA and Electrolytes, FBC, ECG",2,0.7,6,2,9,"9, 2","1, 2",1,Not Provided,"DIVERTICULITIS, COLON CA",1,DIVERTICULITIS,1,9,DIVERTICULITIS,1
2h6c7w,4,1,Patient History,MILIARY TB,5,0,4,0,4,6,0.666666667,"Family History, Social History, Present Illness History, Past Medical History",3,0.31,4,2,8,"5, 8, 4","2, 2, 2",2,Not Provided,"LYMPHOMA, SEPSIS, MYELOMA",1,LYMPHOMA,1,8,SEPSIS,0
2h6c7w,4,2,Physical Exmination,MILIARY TB,4,0,4,0,4,13,0.307692308,"Auscultate Lungs, Abdomen Examination, Measure Temperature, Assess Respiratory Rate",4,0.62,4,3,9,"4, 7, 2, 9","2, 2, 2, 3",3,Not Provided,"LYMPHOMA, SEPSIS, MYELOMA, COMMUNITY ACQUIRED PNEUMONIA (CAUSING SEPSIS)",1,LYMPHOMA,1,9,COMMUNITY ACQUIRED PNEUMONIA (CAUSING SEPSIS),0
2h6c7w,4,3,Testing,MILIARY TB,5,0,5,0,5,10,0.5,"UREA and Electrolytes, Chest X-Ray, FBC, ECG, CRP and ESR",4,0.71,4,3,9,"4, 7, 2, 9","2, 2, 2, 3",3,"a-e assessment 
including sepsis 6
","LYMPHOMA, SEPSIS, MYELOMA, COMMUNITY ACQUIRED PNEUMONIA (CAUSING SEPSIS)",1,LYMPHOMA,1,9,COMMUNITY ACQUIRED PNEUMONIA (CAUSING SEPSIS),0
2h6c7w,5,1,Patient History,GUILLAINBARRE SYNDROME,4,0,3,0,3,6,0.5,"Past Medical History, Present Illness History, Medication",3,0.55,7,3,8,"4, 8, 2","3, 2, 2",2,Not Provided,"STROKE, MULTIPLE SCLEROSIS (ACUTE), ALS",0,0,0,8,MULTIPLE SCLEROSIS (ACUTE),0
2h6c7w,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Assess Eyes, Assess Head, Neurologic Exam Record",5,0.47,7,3,8,"4, 8, 2, 4, 2","3, 2, 2, 3, 1",2,Not Provided,"STROKE, MULTIPLE SCLEROSIS (ACUTE), ALS, CORD COMPRESSION, POLYMYLAGIA RHEUMATICA",1,POLYMYLAGIA RHEUMATICA,5,8,MULTIPLE SCLEROSIS (ACUTE),0
2h6c7w,5,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"UREA and Electrolytes, FBC, Other Biochemistry Tests",5,0.34,7,3,8,"4, 8, 2, 4, 2","3, 2, 2, 3, 1",2,Not Provided,"STROKE, MULTIPLE SCLEROSIS (ACUTE), ALS, CORD COMPRESSION, POLYMYLAGIA RHEUMATICA",1,POLYMYLAGIA RHEUMATICA,5,8,MULTIPLE SCLEROSIS (ACUTE),0
2h6c7w,6,1,Patient History,TEMPORAL ARTERITIS,3,0,3,0,3,6,0.5,"Family History, Past Medical History, Present Illness History",4,0.34,7,3,7,"4, 3, 7, 5","1, 1, 3, 2",3,Not Provided,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, PMR",1,RHEUMATOID ARTHRITIS,2,7,SEPTIC ARTHRITIS,1
2h6c7w,6,2,Physical Exmination,TEMPORAL ARTERITIS,3,0,3,0,3,13,0.230769231,"Assess Extremities, Assess Eyes, Assess Respiratory Rate",4,0.46,7,3,7,"4, 3, 7, 5","1, 1, 3, 2",3,Not Provided,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, PMR",1,RHEUMATOID ARTHRITIS,2,7,SEPTIC ARTHRITIS,1
2h6c7w,6,3,Testing,TEMPORAL ARTERITIS,3,0,3,0,3,10,0.3,"Chest X-Ray, FBC, CRP and ESR",4,0.42,7,3,7,"4, 3, 7, 7","1, 1, 3, 2",3,Not Provided,"OSTEOARTHRITIS, RHEUMATOID ARTHRITIS, SEPTIC ARTHRITIS, PMR",1,RHEUMATOID ARTHRITIS,2,7,"SEPTIC ARTHRITIS, PMR",1
2jql9d,1,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Past Medical History, Present Illness History, Social History, Family History, Allergies, Medication",7,0.29,3,3,8,"5, 6, 7, 5, 3, 6, 8","2, 3, 1, 2, 2, 0, 0",0,Not Provided,"HEART FAILURE, PULMONARY EMBOLISM, COPD, LUNG CANCER, PNEUMONIA, STABLE ANGINA, ANXIETY",1,PULMONARY EMBOLISM,2,8,ANXIETY,0
2jql9d,1,2,Physical Exmination,AORTIC DISSECTION,15,0,13,0,13,13,1,"Assess Respiratory Rate, Take Pulse, Measure Blood Pressure, Auscultate the Heart, Auscultate Lungs, Abdomen Examination, Assess Extremities, Measure Temperature, Rectal Examination, Assess Eyes, NeckThroat Examination, Neurologic Exam Record, Assess Head",4,0.37,3,3,7,"5, 6, 7, 3","2, 3, 1, 2",1,Not Provided,"HEART FAILURE, PULMONARY EMBOLISM, COPD, PNEUMONIA",1,PULMONARY EMBOLISM,2,7,COPD,0
2jql9d,1,3,Testing,AORTIC DISSECTION,4,0,4,0,4,10,0.4,"FBC, ECG, Chest XRay, Venous Blood Gas",2,0.49,3,2,8,"8, 3","2, 2",2,Not Provided,"HEART FAILURE, PULMONARY EMBOLISM",1,PULMONARY EMBOLISM,2,8,HEART FAILURE,0
2jql9d,2,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Allergies, Medication, Social History",2,0.46,7,3,9,"9, 6","2, 3",2,Not Provided,"ACUTE MYELOID LYMPHOMA, MYELOFIBROSIS",1,ACUTE MYELOID LYMPHOMA,1,9,ACUTE MYELOID LYMPHOMA,1
2jql9d,2,2,Physical Exmination,MILIARY TB,12,0,12,0,12,13,0.923076923,"Measure Temperature, Measure Blood Pressure, Auscultate the Heart, Assess Eyes, NeckThroat Examination, Assess Respiratory Rate, Take Pulse, Neurologic Exam Record, Assess Extremities, Assess Head, Abdomen Examination, Auscultate Lungs",3,0.7,7,3,10,"9, 6, 10","2, 3, 3",3,Start the sepsis 6 bundle. Give IV fluids and antibiotics. Give oxygen. Take blood cultures. Take an ABG for lactate levels. Take a urine culture and Microscopy. ,"ACUTE MYELOID LYMPHOMA, MYELOFIBROSIS, SEPSIS",1,ACUTE MYELOID LYMPHOMA,1,10,SEPSIS,0
2jql9d,2,3,Testing,MILIARY TB,9,0,6,0,6,10,0.6,"FBC, Other Biochemistry Tests, Abdominal CT Scan, Clotting Test, Venous Blood Gas, Chest XRay",2,0.34,7,3,10,"9, 10","2, 3",3,Not Provided,"ACUTE MYELOID LYMPHOMA, SEPSIS",1,ACUTE MYELOID LYMPHOMA,1,10,SEPSIS,0
2jql9d,3,1,Patient History,ULCERATIVE COLITIS,9,0,6,0,6,6,1,"Present Illness History, Social History, Past Medical History, Allergies, Family History, Medication",5,0.24,7,3,9,"7, 5, 9, 3, 3","3, 2, 3, 3, 2",3,Not Provided,"COLON CANCER, INFLAMMATORY BOWEL DISEASE, INFECTION, ISCHAEMIC COLITIS, LYMPHOMA",1,ISCHAEMIC COLITIS,4,9,INFECTION,0
2jql9d,3,2,Physical Exmination,ULCERATIVE COLITIS,11,0,11,0,11,13,0.846153846,"Measure Blood Pressure, Assess Extremities, Auscultate Lungs, Auscultate the Heart, Rectal Examination, Take Pulse, Abdomen Examination, Assess Respiratory Rate, NeckThroat Examination, Measure Temperature, Neurologic Exam Record",5,0.21,7,3,9,"7, 5, 9, 3, 3","3, 2, 3, 3, 2",3,Not Provided,"COLON CANCER, INFLAMMATORY BOWEL DISEASE, INFECTION, ISCHAEMIC COLITIS, LYMPHOMA",1,ISCHAEMIC COLITIS,4,9,INFECTION,0
2jql9d,3,3,Testing,ULCERATIVE COLITIS,2,0,2,0,2,10,0.2,"Clotting Test, Abdominal CT Scan",4,0.36,7,3,10,"4, 5, 9, 10","3, 2, 3, 3",3,Not Provided,"COLON CANCER, INFLAMMATORY BOWEL DISEASE, INFECTION, ISCHAEMIC COLITIS",1,ISCHAEMIC COLITIS,4,10,ISCHAEMIC COLITIS,1
2jql9d,4,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Family History, Allergies, Social History, Medication, Past Medical History",4,0.37,9,3,8,"7, 8, 8, 4","3, 2, 2, 1",2,Not Provided,"SERATONIN SYNDROME, STROKE, DRUG OVERDOSE, FACIAL PALSY",0,0,0,8,"STROKE, DRUG OVERDOSE",0
2jql9d,4,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,9,0,9,0,9,13,0.692307692,"Measure Temperature, Auscultate the Heart, Take Pulse, Assess Eyes, Assess Extremities, Assess Respiratory Rate, Abdomen Examination, Neurologic Exam Record, NeckThroat Examination",3,0.27,9,2,8,"8, 3, 7","2, 2, 1",2,Not Provided,"STROKE, DRUG OVERDOSE, BELLu2019S PALSY",0,0,0,8,STROKE,0
2jql9d,4,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,7,0,7,10,0.7,"Other Biochemistry Tests, UREA and Electrolytes, ECG, Clotting Test, FBC, Chest XRay, Venous Blood Gas",3,0.1,9,2,8,"8, 3, 7","2, 2, 1",2,Not Provided,"STROKE, DRUG OVERDOSE, BELLu2019S PALSY",0,0,0,8,STROKE,0
2jql9d,5,1,Patient History,TEMPORAL ARTERITIS,4,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Social History",3,0.19,6,1,7,"2, 7, 4","0, 1, 0",1,Not Provided,"FIBROMYALGIA, REACTIVE ARTHRITIS, OSTEOARTHRITIS",1,REACTIVE ARTHRITIS,2,7,REACTIVE ARTHRITIS,1
2jql9d,5,2,Physical Exmination,TEMPORAL ARTERITIS,10,0,10,0,10,13,0.769230769,"Measure Temperature, Auscultate Lungs, Auscultate the Heart, Abdomen Examination, Assess Extremities, NeckThroat Examination, Assess Head, Assess Eyes, Measure Blood Pressure, Neurologic Exam Record",4,0.1,6,1,7,"2, 7, 4, 4","0, 1, 0, 1",1,Not Provided,"FIBROMYALGIA, REACTIVE ARTHRITIS, OSTEOARTHRITIS, SARCOIDOSIS",1,REACTIVE ARTHRITIS,2,7,REACTIVE ARTHRITIS,1
2jql9d,5,3,Testing,TEMPORAL ARTERITIS,3,0,3,0,3,10,0.3,"FBC, UREA and Electrolytes, CRP and ESR",5,0.5,6,3,10,"2, 7, 4, 4, 10","0, 1, 0, 1, 3",3,Start the sepsis 6 bundle. Admit the patient to the hospital. ,"FIBROMYALGIA, REACTIVE ARTHRITIS, OSTEOARTHRITIS, SARCOIDOSIS, SEPSIS",1,REACTIVE ARTHRITIS,2,10,SEPSIS,0
2jql9d,6,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Social History, Allergies, Family History",3,0.4,8,3,9,"9, 3, 7","2, 0, 3",2,Not Provided,"STROKE, MOTOR NEURONE DISEASE, SPINAL CORD COMPRESSION",0,0,0,9,STROKE,0
2jql9d,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,5,0,5,0,5,13,0.384615385,"Assess Eyes, Abdomen Examination, Neurologic Exam Record, Measure Temperature, Assess Extremities",3,0.14,8,3,9,"9, 7, 3","2, 3, 1",2,Not Provided,"STROKE, SPINAL CORD COMPRESSION, LOWER MOTOR NEURONE DISEASE",0,0,0,9,STROKE,0
2jql9d,6,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"FBC, Chest XRay, Abdominal CT Scan, CRP and ESR",3,0.21,8,3,9,"9, 7, 3","2, 3, 1",2,Not Provided,"STROKE, SPINAL CORD COMPRESSION, LOWER MOTOR NEURONE DISEASE",0,0,0,9,STROKE,0
2l9drc,1,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Allergies, Family History, Social History, Past Medical History, Present Illness History, Medication",4,0.3,6,3,8,"7, 4, 7, 8","3, 0, 1, 3",3,Not Provided,"MI, ANXIETY, HEART FAILURE, PE",1,PE,4,8,PE,1
2l9drc,1,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Assess Respiratory Rate, Auscultate Lungs, Measure Temperature, Measure Blood Pressure, Auscultate the Heart, Take Pulse",5,0.56,6,3,10,"7, 5, 4, 5, 10","3, 0, 1, 3, 2",2,Not Provided,"MI, ANXIETY, HEART FAILURE, PE, AORTIC STENOSIS",1,PE,4,10,AORTIC STENOSIS,0
2l9drc,1,3,Testing,AORTIC DISSECTION,3,0,3,0,3,10,0.3,"Urine Dipstick, ECG, Chest X-Ray",5,0.57,6,3,10,"7, 5, 8, 5, 10","3, 0, 1, 3, 2",2,"ECHO, FUROSEMIDE INFUSION","MI, ANXIETY, HEART FAILURE, PE, AORTIC STENOSIS",1,PE,4,10,AORTIC STENOSIS,0
2l9drc,2,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Family History, Present Illness History, Medication, Social History, Allergies, Past Medical History",2,0.31,4,3,7,"7, 4","1, 3",1,Not Provided,"ANAEMIA, GI BLEED",0,0,0,7,ANAEMIA,0
2l9drc,2,2,Physical Exmination,TEMPORAL ARTERITIS,4,0,4,0,4,13,0.307692308,"Abdomen Examination, Measure Blood Pressure, Assess Extremities, Assess Respiratory Rate",3,0.3,4,3,7,"7, 4, 2","1, 3, 0",1,Not Provided,"ANAEMIA, GI BLEED, ARTHRITIS",0,0,0,7,ANAEMIA,0
2l9drc,2,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"Other Biochemistry Tests, CRP and ESR",4,0.45,4,3,9,"7, 4, 2, 9","1, 3, 0, 2",2,STEROIDS,"ANAEMIA, GI BLEED, ARTHRITIS, RHEUMATOID ARTHRITIS",1,RHEUMATOID ARTHRITIS,4,9,RHEUMATOID ARTHRITIS,1
2l9drc,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Social History, Allergies, Past Medical History, Present Illness History, Medication, Family History",2,0.72,7,3,9,"9, 9","3, 3",3,Not Provided,"STROKE, TIA",0,0,0,9,"STROKE, TIA",0
2l9drc,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,13,0.153846154,"Assess Head, Neurologic Exam Record",3,0.64,7,3,9,"9, 9, 8","3, 3, 3",3,Not Provided,"STROKE, TIA, BRAIN TUMOUR",0,0,0,9,"STROKE, TIA",0
2l9drc,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,10,0.2,"Other Biochemistry Tests, Venous Blood Gas",3,0.62,7,3,9,"9, 9, 8","3, 3, 3",3,"CT HEAD, TREAT ACCORDINGLY","STROKE, TIA, BRAIN TUMOUR",0,0,0,9,"STROKE, TIA",0
2l9drc,4,1,Patient History,GUILLAINBARRE SYNDROME,4,0,4,0,4,6,0.666666667,"Present Illness History, Social History, Allergies, Past Medical History",3,0.02,8,3,8,"4, 8, 3","3, 3, 1",3,Not Provided,"STROKE, CORD COMPRESSION, MYOSITIS",0,0,0,8,CORD COMPRESSION,0
2l9drc,4,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Assess Eyes, Neurologic Exam Record, Assess Respiratory Rate",3,0.73,8,3,10,"10, 8, 3","3, 3, 1",3,CT HEAD THEN THROMBOLYSE,"STROKE, CORD COMPRESSION, MYOSITIS",0,0,0,10,STROKE,0
2l9drc,4,3,Testing,GUILLAINBARRE SYNDROME,2,0,2,0,2,10,0.2,"Venous Blood Gas, Clotting Test",3,0.67,8,3,10,"10, 8, 3","3, 3, 1",3,Not Provided,"STROKE, CORD COMPRESSION, MYOSITIS",0,0,0,10,STROKE,0
2l9drc,5,1,Patient History,ULCERATIVE COLITIS,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",3,0.29,3,2,10,"10, 6, 4","2, 2, 2",2,Not Provided,"DIVERTICULITIS, BOWEL CANCER, IBD",1,DIVERTICULITIS,1,10,DIVERTICULITIS,1
2l9drc,5,2,Physical Exmination,ULCERATIVE COLITIS,2,0,2,0,2,13,0.153846154,"Abdomen Examination, Take Pulse",3,0.65,3,2,10,"10, 6, 10","2, 2, 2",2,Not Provided,"DIVERTICULITIS, BOWEL CANCER, IBD",1,DIVERTICULITIS,1,10,"DIVERTICULITIS, IBD",1
2l9drc,5,3,Testing,ULCERATIVE COLITIS,2,0,2,0,2,10,0.2,"Other Biochemistry Tests, CRP and ESR",3,0.78,3,2,10,"6, 6, 10","2, 2, 2",2,COLONOSCOPY AND TREAT REGARDING IBD DIAGNOSIS,"DIVERTICULITIS, BOWEL CANCER, IBD",1,DIVERTICULITIS,1,10,IBD,0
2l9drc,6,1,Patient History,MILIARY TB,2,0,2,0,2,6,0.333333333,"Present Illness History, Past Medical History",2,0.25,9,2,10,"8, 10","2, 2",2,Not Provided,"MYELODYPLASIA FLARE, BLOOD CANCER",0,0,0,10,BLOOD CANCER,0
2l9drc,6,2,Physical Exmination,MILIARY TB,2,0,2,0,2,13,0.153846154,"Measure Blood Pressure, Auscultate Lungs",3,0.26,9,2,10,"8, 10, 6","2, 2, 2",2,Not Provided,"MYELODYPLASIA FLARE, BLOOD CANCER, PNEUMONIA",0,0,0,10,BLOOD CANCER,0
2l9drc,6,3,Testing,MILIARY TB,2,0,2,0,2,10,0.2,"FBC, Chest X-Ray",4,0.11,9,2,10,"8, 10, 6, 6","2, 2, 2, 2",2,Not Provided,"MYELODYPLASIA FLARE, BLOOD CANCER, PNEUMONIA, LUNG MASS",0,0,0,10,BLOOD CANCER,0
2nx9kt,1,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Social History, Family History, Allergies, Past Medical History, Medication",3,0.17,7,3,5,"4, 5, 3","3, 2, 2",2,Not Provided,"MENINGITIS, STROKE, ENCEPHALITIS",1,MENINGITIS,1,5,STROKE,0
2nx9kt,1,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,13,0,13,0,13,13,1,"Rectal Examination, NeckThroat Examination, Assess Extremities, Measure Temperature, Auscultate Lungs, Assess Head, Assess Respiratory Rate, Auscultate the Heart, Neurologic Exam Record, Assess Eyes, Take Pulse, Measure Blood Pressure, Abdomen Examination",3,0.42,7,3,6,"6, 6, 1","3, 2, 2",3,Not Provided,"MENINGITIS, STROKE, ENCEPHALITIS",1,MENINGITIS,1,6,"MENINGITIS, STROKE",1
2nx9kt,1,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,10,0.6,"FBC, UREA and Electrolytes, Clotting Test, Venous Blood Gas, CRP and ESR, Other Biochemistry Tests",3,0.59,7,3,6,"6, 6, 5","3, 2, 3",3,Not Provided,"MENINGITIS, STROKE, BRAIN HAEMORRHAGE",1,MENINGITIS,1,6,"MENINGITIS, STROKE",1
2nx9kt,2,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Medication, Social History, Present Illness History, Past Medical History, Family History, Allergies",3,0.2,8,2,6,"5, 6, 3","2, 2, 1",2,Not Provided,"LEUKAEMIA, LYMPHOMA, VIRAL INFECTION",1,LYMPHOMA,2,6,LYMPHOMA,1
2nx9kt,2,2,Physical Exmination,MILIARY TB,8,0,8,0,8,13,0.615384615,"Neurologic Exam Record, Measure Temperature, NeckThroat Examination, Measure Blood Pressure, Assess Respiratory Rate, Auscultate the Heart, Auscultate Lungs, Abdomen Examination",5,0.44,8,2,6,"5, 6, 3, 6, 4","2, 2, 1, 1, 2",2,Not Provided,"LEUKAEMIA, LYMPHOMA, VIRAL INFECTION, PNEUMONIA, SPONTANOEUS BACTERIAL PERITONITIS",1,LYMPHOMA,2,6,"LYMPHOMA, PNEUMONIA",1
